pipe_id,node1,node2,length,diameter,roughness
1,1,2,105.232285954,930.728399699,118.322472934
10,10,11,812.452610984,752.129026581,134.901255438
11,11,12,1037.71975405,802.943985508,128.931995733
12,12,13,3764.55335411,521.690407812,118.162244818
13,10,14,749.784300891,378.20676535,119.798239565
14,14,15,530.875828506,361.980037877,121.492438031
15,15,16,631.636854586,256.911468499,124.07938171
16,17,16,2439.11335551,476.626106843,121.60067125
17,17,18,1872.80817705,544.846668169,134.782313196
18,18,19,796.104498108,657.839034405,118.605024664
19,19,3,416.794973649,531.991071448,142.981368994
2,2,3,1233.48838514,970.551400823,124.11773321
20,3,20,2081.3003012,1216.99861477,142.243382854
21,20,21,1631.13424822,518.706811802,121.07024682
22,21,22,448.679624807,274.982954426,123.772927479
23,20,23,2906.0744457,987.837598211,127.586407385
24,23,24,1232.0782544,749.808978679,118.955898629
25,24,25,1419.13391236,768.236471301,125.443697649
26,26,25,752.487013207,566.139959924,129.249685173
27,27,26,323.336571477,263.876655765,132.214480701
28,16,27,688.693037594,308.50335273,126.469661782
29,23,28,1413.77688205,410.523577319,137.798678272
3,3,4,889.694326838,1003.44647926,128.673358206
30,28,29,1786.3412551,482.710608592,130.637243301
31,29,30,1603.06781398,344.256848486,124.294833665
32,30,31,147.569353048,320.969113879,118.204781399
33,32,31,822.981299493,346.176368422,124.192550664
34,25,32,815.243688443,500.913172465,136.195840541
4,4,5,1130.75428213,1103.53684923,123.667145628
5,5,6,1601.28696642,1110.38968878,136.283588701
6,6,7,488.522875635,1160.68705541,130.219864065
7,7,8,845.680563394,986.880174607,136.860824115
8,8,9,846.448917397,1074.66742679,122.657427443
9,9,10,883.17244075,1007.12079586,126.562404937
