pipe_id,node1,node2,length,diameter,roughness
1,1,2,91.4520104844,921.127578984,132.446326064
10,10,11,858.220545462,771.366328196,124.800047865
11,11,12,1156.66957086,713.902137472,125.945080213
12,12,13,3587.79547636,696.566210575,134.776814847
13,10,14,809.535560725,357.599384473,130.920746384
14,14,15,542.003606014,437.029008068,131.138646864
15,15,16,584.120367559,307.662084501,131.913240155
16,17,16,2692.65243503,465.413656656,129.316456548
17,17,18,1688.19142457,535.359325371,132.169512997
18,18,19,773.185798845,640.678396662,136.025342745
19,19,3,427.373575023,639.474064165,128.849470508
2,2,3,1381.50994089,938.530185577,134.894460202
20,3,20,2391.91892984,1141.21758318,128.745075668
21,20,21,1367.65939633,541.731254768,128.008733096
22,21,22,506.844315282,269.58661484,126.848908202
23,20,23,2430.64931414,1105.01825782,127.580502668
24,23,24,1280.10204678,758.452673813,128.41132502
25,24,25,1287.71989261,737.696526991,133.226663564
26,26,25,929.054579192,520.791015592,126.635138566
27,27,26,315.077287234,332.66933019,132.667462106
28,16,27,814.605165534,313.257611951,128.782966634
29,23,28,1563.09874938,462.492622469,128.521375923
3,3,4,985.449560389,953.258976977,129.37690297
30,28,29,1935.12956611,412.082633934,132.006086781
31,29,30,1646.45272217,286.357400609,130.256001186
32,30,31,140.830874083,275.210244456,129.626755977
33,32,31,919.774288619,434.818075428,135.149482801
34,25,32,1036.68391102,438.107863555,131.491845792
4,4,5,1237.37375239,992.292146354,132.831921225
5,5,6,1452.45845066,1091.95561939,131.774397112
6,6,7,423.962357108,876.592521547,129.374403808
7,7,8,803.873450089,1164.77880514,128.342128209
8,8,9,916.296279985,919.773993188,135.772449976
9,9,10,740.411648764,967.305556464,134.509240187
