pipe_id,node1,node2,length,diameter,roughness
1,1,2,97.1031217053,930.98969233,137.831527094
10,10,11,885.439413927,784.530771798,117.51764837
11,11,12,1360.40630473,805.604124096,128.661583203
12,12,13,3714.58159374,664.356532449,132.966434717
13,10,14,908.026393168,434.00318445,137.069857128
14,14,15,566.573961275,419.939149103,136.590620994
15,15,16,497.376795937,281.610042159,120.905551554
16,17,16,2339.45902899,443.205847761,131.80266869
17,17,18,1643.96785801,525.358143076,126.636117078
18,18,19,844.319159743,603.516242553,131.125076583
19,19,3,416.082267827,669.663650694,121.964935535
2,2,3,1377.34505709,1005.53861501,138.953171424
20,3,20,2513.25456115,994.87528716,126.025054638
21,20,21,1687.06145965,553.997927089,119.23251494
22,21,22,570.234279984,322.484110117,123.020732469
23,20,23,2784.40206849,989.695487079,142.783000647
24,23,24,1060.47721432,689.069857618,132.14974012
25,24,25,1192.89243059,719.114255305,125.488555544
26,26,25,829.303484086,461.337389679,122.405840488
27,27,26,310.785396304,277.394692697,133.004296598
28,16,27,675.600396098,284.396383436,136.684884424
29,23,28,1690.46171358,443.812192308,142.11639581
3,3,4,917.712345046,957.095817206,123.251250375
30,28,29,1873.55537462,422.318055553,117.320953086
31,29,30,1441.58733254,329.177199602,141.770285775
32,30,31,140.652994732,285.707929287,127.203971834
33,32,31,834.069607526,387.483724171,134.383632851
34,25,32,930.037877175,490.278125499,128.608596023
4,4,5,1003.25113674,1077.01964985,126.012665361
5,5,6,1397.42678852,998.72491454,140.627866184
6,6,7,473.386755633,920.547308649,134.132907019
7,7,8,775.456138524,1054.51622255,129.611409545
8,8,9,905.653245083,1027.39157456,130.468366525
9,9,10,895.913959221,981.578789414,134.094302158
