pipe_id,node1,node2,length,diameter,roughness
1,1,2,108.140599966,985.868401244,135.560154113
10,10,11,856.948905513,731.403863743,135.849164398
11,11,12,1205.07227976,727.629186178,133.191757113
12,12,13,3433.61239786,648.238675974,119.409767145
13,10,14,814.830757247,437.981914518,123.892323326
14,14,15,462.049149871,356.181451747,139.061167416
15,15,16,536.863807611,279.064902236,141.018044973
16,17,16,2708.10179203,446.649092218,127.407868084
17,17,18,1757.24528109,535.439641048,128.24109654
18,18,19,853.247187587,594.313519811,137.643163018
19,19,3,429.752990044,549.816633485,133.26344175
2,2,3,1302.54898817,1047.89083661,125.978331396
20,3,20,2192.61985123,1062.79187626,139.565166461
21,20,21,1440.56992296,510.443838244,138.980344546
22,21,22,510.242234646,309.243300788,120.076416911
23,20,23,2890.06015082,1095.47378294,135.835671617
24,23,24,1212.41098413,738.642030877,121.458369502
25,24,25,1310.38535632,665.660219044,120.944082377
26,26,25,884.720263685,573.7474791,122.220097157
27,27,26,307.436906706,272.633037848,130.26988743
28,16,27,727.511202153,327.734021188,117.383664527
29,23,28,1534.10255257,391.021948818,121.713931403
3,3,4,878.047949645,945.298773805,117.519547687
30,28,29,1812.76177693,361.320492929,134.723175543
31,29,30,1537.00957465,334.214442661,138.12178447
32,30,31,156.744756868,317.245695988,124.478729427
33,32,31,895.199109297,428.985194285,132.176250043
34,25,32,1007.39435445,542.92100041,132.87965047
4,4,5,1240.86150111,1105.44695907,122.90501911
5,5,6,1529.72113228,894.125996584,142.921004097
6,6,7,428.781504204,984.008956391,128.719012051
7,7,8,907.353479414,1128.27800365,124.877158592
8,8,9,821.376109417,921.323446694,139.027163465
9,9,10,824.659987139,903.662745578,133.934034253
