pipe_id,node1,node2,length,diameter,roughness
1,1,2,104.67126561,953.541775738,123.159576378
10,10,11,890.15790941,827.136395324,144.998716236
11,11,12,1239.15670583,749.971808772,114.182266119
12,12,13,3687.25428432,610.149407006,135.043424705
13,10,14,731.940087022,426.943212209,143.778280504
14,14,15,486.491132499,414.668082794,134.884447685
15,15,16,532.838444929,312.343558374,140.08262188
16,17,16,2984.04796543,446.166603875,136.03898692
17,17,18,1625.38608207,535.850433785,114.079105858
18,18,19,841.429446009,579.21457185,120.06993746
19,19,3,386.09995006,670.103569145,139.077509081
2,2,3,1365.53692178,926.524566705,112.869069743
20,3,20,2406.5943688,1044.40091251,117.45738176
21,20,21,1554.19924903,504.565054565,142.550667682
22,21,22,523.697939598,289.444970296,124.720268298
23,20,23,2587.77043897,1035.48500156,120.537517866
24,23,24,1205.20239838,784.852037716,124.093766471
25,24,25,1265.59662556,829.109997168,148.661011045
26,26,25,881.566126517,498.71931873,142.478496853
27,27,26,308.588956756,310.847978771,129.768915876
28,16,27,733.347628014,322.292235548,129.25021469
29,23,28,1376.85947622,428.843575892,142.862808185
3,3,4,946.702592304,964.643635401,143.180159463
30,28,29,2132.48663041,381.124334358,149.28969924
31,29,30,1752.45188101,284.87874271,112.333260388
32,30,31,138.532023965,329.433599766,125.169186242
33,32,31,888.919165067,369.768949321,144.122580658
34,25,32,903.052639286,465.148874758,114.971670228
4,4,5,1117.62218288,992.619691043,126.612153417
5,5,6,1392.11626052,935.940441027,117.849388906
6,6,7,493.798602789,1096.42060899,122.027863098
7,7,8,820.227981525,1025.24288104,132.875421545
8,8,9,799.242970588,1013.54472917,133.897827087
9,9,10,810.920612388,978.091504483,149.048306686
