pipe_id,node1,node2,length,diameter,roughness
1,1,2,91.7505104087,1001.25264073,127.804254105
10,10,11,968.898219284,822.888710945,136.466697178
11,11,12,1158.08744833,836.790278346,127.187280316
12,12,13,3800.47729217,611.341149623,129.575626932
13,10,14,739.7679325,402.791731641,131.657274235
14,14,15,541.731032792,388.304058125,135.533492946
15,15,16,582.781508237,321.700881562,130.966109678
16,17,16,2992.46255075,416.689149533,132.673637984
17,17,18,1725.17142089,532.284194083,128.340440314
18,18,19,722.561170261,657.046691017,128.878147203
19,19,3,390.792284379,665.313841822,136.378822159
2,2,3,1294.31806344,954.72996837,126.994121686
20,3,20,2005.35989209,1115.99862479,129.063898846
21,20,21,1501.75818383,483.823312713,123.545425511
22,21,22,476.55147478,281.144213971,135.167513301
23,20,23,2696.85721215,1047.32370894,127.554287797
24,23,24,1207.33253793,763.279093385,127.627619995
25,24,25,1178.89932708,752.530910227,128.047954875
26,26,25,917.244848886,517.590784968,124.942499243
27,27,26,328.435414062,330.755979373,132.317758058
28,16,27,754.843496684,297.100036022,129.130775124
29,23,28,1528.44767927,389.474662182,127.940652331
3,3,4,901.075497016,1052.76792992,127.004504295
30,28,29,2107.8959302,380.587486699,134.005766774
31,29,30,1455.47891045,299.90730195,130.934217621
32,30,31,148.549430269,305.824025027,134.09020303
33,32,31,873.603548664,426.347458646,125.165552375
34,25,32,919.777843909,464.420968966,128.922223618
4,4,5,1129.98384156,1024.38743406,134.750643674
5,5,6,1368.07806095,998.572776106,130.75792185
6,6,7,444.83843154,1111.31927295,124.109353451
7,7,8,875.649838183,1037.18505149,133.783506632
8,8,9,926.372874773,996.008198861,131.810400604
9,9,10,857.738212681,1095.13428601,134.939091349
