pipe_id,node1,node2,length,diameter,roughness
1,1,2,106.019594815,916.477956563,147.848493202
10,10,11,1033.72668216,800.429920508,140.536702679
11,11,12,1373.87267695,686.719289372,128.108927484
12,12,13,3302.13949421,642.210523148,114.14919334
13,10,14,753.933743126,373.099369231,130.544186605
14,14,15,507.820638456,418.85503472,146.137926531
15,15,16,523.748229882,322.314036107,135.864652264
16,17,16,2553.62772418,419.36935278,135.248979877
17,17,18,1649.39362344,508.002460562,136.151988438
18,18,19,710.886363032,593.695559498,126.291107508
19,19,3,393.95120721,563.69150232,114.009693698
2,2,3,1176.75174843,1001.53835389,131.596029996
20,3,20,2495.17789273,1095.7064867,124.409149313
21,20,21,1370.47230959,522.163563411,129.440416683
22,21,22,497.261653292,285.163847304,122.861300982
23,20,23,2815.90640229,1065.00741066,116.917192374
24,23,24,1141.51560438,742.100681157,144.093610089
25,24,25,1379.27519869,837.549086945,122.050859373
26,26,25,759.040345131,514.179637127,112.962442054
27,27,26,321.643630268,318.237181284,135.461378537
28,16,27,670.374054896,313.38471462,117.146456351
29,23,28,1422.40577813,440.922414078,120.18316893
3,3,4,774.031553086,1110.21250919,126.018497513
30,28,29,2203.19112136,401.390722075,143.962676762
31,29,30,1554.34173825,291.477151123,115.62093446
32,30,31,130.762377514,320.959110755,117.062819473
33,32,31,914.589138794,379.19103158,145.939153196
34,25,32,859.868150436,474.876394919,117.99377633
4,4,5,1009.78466715,996.855550976,146.893649391
5,5,6,1501.86416656,915.251951758,120.684611187
6,6,7,489.290465799,1062.96635221,144.656924199
7,7,8,850.558580994,934.322602341,127.404140468
8,8,9,753.11982128,1016.64575052,126.047811117
9,9,10,735.96368625,932.335130593,136.025272163
