pipe_id,node1,node2,length,diameter,roughness
1,1,2,92.8687008716,1128.11050151,145.151648851
10,10,11,1090.28406329,843.178584275,136.329634433
11,11,12,1049.50248081,844.623634732,133.439531876
12,12,13,3095.84193865,578.127344777,139.060730472
13,10,14,880.322921196,475.567068904,120.757747079
14,14,15,435.792461067,445.544821252,132.9655177
15,15,16,586.982278911,329.059546588,127.721858995
16,17,16,2438.08638618,475.149354499,145.316461531
17,17,18,2001.3636379,523.935616552,130.72727174
18,18,19,733.263809582,629.878566617,123.379247412
19,19,3,430.132787569,553.939733627,122.507351188
2,2,3,1197.66933005,1188.19188879,147.64179314
20,3,20,2119.82518884,1127.46133546,123.174181332
21,20,21,1595.18839805,456.840874093,148.123468205
22,21,22,439.984343625,330.08716955,114.846992356
23,20,23,2573.47187278,1031.9684443,117.884505476
24,23,24,1062.11794924,752.77237721,146.419686978
25,24,25,1110.43211634,684.185158498,117.824263208
26,26,25,869.985587029,499.017463723,132.228862379
27,27,26,342.199182606,349.347066513,141.726929611
28,16,27,851.107010543,361.553134229,140.957919955
29,23,28,1598.69681835,441.266874256,146.851470048
3,3,4,959.618616226,1073.69810876,143.264830362
30,28,29,1836.5689705,464.344082313,128.656403242
31,29,30,1672.43241827,306.410291766,114.437282852
32,30,31,157.200538763,320.396102114,113.89220506
33,32,31,741.519989723,430.663453162,142.554078914
34,25,32,860.116518958,548.481014986,147.790365753
4,4,5,1100.09244429,1141.64287422,148.623271285
5,5,6,1592.69411281,1190.14316656,114.224359389
6,6,7,427.381500657,949.864665869,121.218182867
7,7,8,754.796512009,1011.72651275,127.171637875
8,8,9,860.030423543,1125.36975669,113.650620011
9,9,10,778.682014836,1211.74745781,110.682478551
