pipe_id,node1,node2,length,diameter,roughness
1,1,2,101.446028441,1071.12945293,127.816626161
10,10,11,1067.82473082,808.210179292,131.254989464
11,11,12,1327.35231045,742.724516213,124.348222922
12,12,13,3332.76821624,523.211944493,145.121684076
13,10,14,718.390563165,387.063103908,138.875434667
14,14,15,571.346466163,377.761425765,122.890887202
15,15,16,626.85168896,320.167004032,141.52282719
16,17,16,2821.4235708,385.582347654,140.89414335
17,17,18,1513.55585182,557.519468907,139.971847197
18,18,19,828.581663312,614.096335123,121.497112236
19,19,3,385.980395156,600.733898804,118.14378613
2,2,3,1520.33105923,944.0638043,121.518726719
20,3,20,1977.37816638,1124.90945786,134.315031777
21,20,21,1409.41596077,576.692075495,133.775136518
22,21,22,446.116532365,291.352909278,111.540464149
23,20,23,2259.74556043,893.415850044,122.746383671
24,23,24,1185.04026919,652.38404215,137.59969416
25,24,25,1139.4105783,813.953629773,115.442934245
26,26,25,731.545213912,567.63759504,131.364653826
27,27,26,338.410233962,329.932939994,122.180088149
28,16,27,710.432627816,282.104852737,133.91545206
29,23,28,1416.92828996,372.930381574,137.933917392
3,3,4,795.152518616,1023.13496132,120.458557932
30,28,29,1754.00545012,440.573326219,114.702023592
31,29,30,1422.48249101,260.301846655,136.335000267
32,30,31,139.735534739,345.044531836,145.107562438
33,32,31,975.589638342,398.597563695,122.010908697
34,25,32,933.86506616,456.484382792,146.340226358
4,4,5,1052.45765615,1126.90189584,121.714326331
5,5,6,1509.90536743,1097.23208686,141.390593227
6,6,7,493.193444761,1165.84912149,111.453145411
7,7,8,764.762836003,922.855609152,114.411745573
8,8,9,943.97176205,880.648309467,121.183129966
9,9,10,723.481067223,1107.00369171,115.533751788
