pipe_id,node1,node2,length,diameter,roughness
1,1,2,109.959156013,816.043016706,128.081323925
10,10,11,882.619960472,875.563181333,123.687435309
11,11,12,1243.58932796,797.115019468,129.382409476
12,12,13,3713.4571099,612.517396252,127.273214444
13,10,14,752.724231004,383.653495745,125.418608812
14,14,15,454.824252254,481.225735419,127.141075838
15,15,16,496.317426663,308.277792887,126.794377658
16,17,16,2760.29769356,425.284359686,127.969304801
17,17,18,1736.60197924,594.77502505,133.879687525
18,18,19,745.359040732,713.643910466,133.38543931
19,19,3,412.591302063,524.169471049,125.035309436
2,2,3,1442.56009775,927.342745739,128.650503884
20,3,20,2084.61410202,1035.95631622,132.757673407
21,20,21,1405.15383991,507.617689844,132.142747027
22,21,22,455.905337297,264.468312113,123.583461619
23,20,23,2895.69483908,821.61247056,135.582588184
24,23,24,1137.12472844,676.251509365,135.649063711
25,24,25,1210.24320852,635.901581925,126.713611325
26,26,25,800.591306441,480.551529077,133.465642582
27,27,26,286.541288917,258.992297924,128.914680738
28,16,27,689.127189511,342.055823704,135.719429506
29,23,28,1360.67703196,469.065477857,132.518155676
3,3,4,913.884765666,1023.8826828,125.916902483
30,28,29,1874.28615099,382.901487321,133.204695291
31,29,30,1630.5160027,267.512788336,136.152175135
32,30,31,141.192117918,327.509512086,136.122194343
33,32,31,915.290709357,464.17446571,131.461358468
34,25,32,966.888431399,608.905295039,133.437343861
4,4,5,1148.21816849,916.480679562,129.643909697
5,5,6,1586.38022989,995.583297246,125.959030362
6,6,7,451.457509674,1105.25554994,133.406583348
7,7,8,933.690672872,997.631088705,126.849187137
8,8,9,913.857413257,839.942141608,129.981308774
9,9,10,873.759314833,1218.28537954,134.386042892
