pipe_id,node1,node2,length,diameter,roughness
1,1,2,90.1401692233,964.733608384,117.308928087
10,10,11,987.389917744,761.228996021,121.007980352
11,11,12,1251.25210387,757.093341195,128.082616677
12,12,13,3816.9397358,609.848814445,127.666181234
13,10,14,764.078590753,436.829952117,120.428046642
14,14,15,468.482421631,395.794618148,130.67813871
15,15,16,581.998045725,278.23648062,140.590143745
16,17,16,2473.32218973,387.552874911,139.719179696
17,17,18,1678.51068129,517.134451231,125.071212248
18,18,19,873.742521301,620.219220216,117.285741276
19,19,3,406.461128341,626.155292269,138.965612291
2,2,3,1290.89627807,1038.87174173,129.790400895
20,3,20,2179.8933359,1018.67026183,135.567136225
21,20,21,1531.89639439,488.225431881,128.389653942
22,21,22,529.087096841,285.727908531,142.676913206
23,20,23,2476.98615801,971.17981059,139.769765051
24,23,24,1184.82330322,726.712224115,135.229115705
25,24,25,1357.22397259,823.031267703,141.988682706
26,26,25,924.972407804,498.508466957,125.550329673
27,27,26,292.168357636,278.236612307,138.384134868
28,16,27,807.945052926,303.69691419,124.843480349
29,23,28,1580.84606571,382.904940075,137.71408867
3,3,4,868.208432645,1041.50577276,120.621419108
30,28,29,1928.34560277,424.899901862,123.596699879
31,29,30,1693.17681429,317.077360495,129.453013589
32,30,31,137.973612444,294.852885549,118.985380636
33,32,31,810.764448961,443.642188767,128.85667473
34,25,32,1021.01037254,531.634817609,135.768178458
4,4,5,1145.79761583,1095.72064387,130.120427271
5,5,6,1507.45937356,1094.18177208,139.687902426
6,6,7,459.358452017,1063.37266424,137.045333564
7,7,8,919.072134696,1115.64131017,123.128278632
8,8,9,777.800914027,954.604449007,125.005746862
9,9,10,776.004728676,1058.88779154,124.825762101
