pipe_id,node1,node2,length,diameter,roughness
1,1,2,100.869320701,1066.3537612,126.580046119
10,10,11,849.244078372,768.17260233,129.257042652
11,11,12,1037.13220885,799.140894192,127.180629403
12,12,13,3303.53939395,621.31645365,132.67250202
13,10,14,736.964528823,411.837986506,129.489446476
14,14,15,434.758874434,393.032492164,134.162243815
15,15,16,481.314482348,304.873149164,136.393519648
16,17,16,2712.57585719,420.206483847,125.643510849
17,17,18,1902.53717582,518.052923066,123.573874225
18,18,19,852.115977163,609.577139927,124.127671211
19,19,3,427.37681642,615.598234939,134.521074644
2,2,3,1495.04937583,972.595970735,131.534632155
20,3,20,2003.41318976,1041.57705277,134.469940479
21,20,21,1299.02758507,525.544556662,128.384593069
22,21,22,485.893081127,311.539383032,135.744927794
23,20,23,2953.94617453,1021.76340011,132.802228722
24,23,24,1119.44734519,797.987146985,135.547304008
25,24,25,1342.98571804,750.252993571,125.736466861
26,26,25,820.52689998,505.598092821,133.166972561
27,27,26,284.766077591,295.425853459,127.834450854
28,16,27,799.908223528,307.961097113,126.190754881
29,23,28,1657.76495543,389.545489182,131.453469209
3,3,4,1026.401587,1024.43580041,125.338587175
30,28,29,1983.61373153,415.265484163,135.500525922
31,29,30,1590.92061568,294.627676272,131.154617804
32,30,31,158.668859515,303.4699976,130.214015064
33,32,31,763.307516828,398.003314715,128.248728235
34,25,32,949.512631059,530.225257124,130.081979347
4,4,5,1149.70039327,982.357677404,128.545937184
5,5,6,1352.11750019,1013.9497237,126.432559726
6,6,7,425.351732549,1035.46877748,125.569434469
7,7,8,810.624249649,1036.74469874,131.523136827
8,8,9,864.784309804,976.715071824,129.64334228
9,9,10,820.664439196,1041.19868069,129.521045526
