pipe_id,node1,node2,length,diameter,roughness
1,1,2,97.2270141437,1056.28094265,138.95102635
10,10,11,1021.37332302,768.751065836,113.928802169
11,11,12,1255.58927363,778.6749674,138.246012876
12,12,13,3823.08575208,607.774474068,140.866278449
13,10,14,829.54772087,417.003080588,121.565759336
14,14,15,457.163829443,383.904687862,146.093818069
15,15,16,603.546041253,303.462727219,132.914240783
16,17,16,2512.02213517,392.438598005,130.416757916
17,17,18,1691.64080583,516.401578369,124.229740602
18,18,19,825.933148033,574.374708788,121.8067145
19,19,3,437.396254832,592.887610164,142.088860229
2,2,3,1409.33266739,1066.74288907,116.323323791
20,3,20,1987.25803201,954.128722839,146.231587237
21,20,21,1412.78560095,460.508470261,122.472686381
22,21,22,471.477429109,294.086649461,140.243826989
23,20,23,2465.63873794,1004.94481789,116.938239931
24,23,24,1241.19004967,743.868168095,138.374664861
25,24,25,1384.93076361,834.801425616,144.491570188
26,26,25,876.51811389,548.013966673,142.327560875
27,27,26,291.314919643,298.910740746,112.896898262
28,16,27,716.754205644,326.016411283,127.170723209
29,23,28,1609.98386814,376.46094348,124.264833223
3,3,4,981.231213851,1093.88004655,146.196742319
30,28,29,1907.06383012,443.416843763,129.547692752
31,29,30,1490.02359083,308.2106003,111.404034578
32,30,31,163.278139094,307.300795797,149.094721372
33,32,31,877.236066712,431.242301172,139.440387263
34,25,32,926.541520364,492.286140951,123.456954656
4,4,5,1260.62039628,1025.10075601,147.26353049
5,5,6,1407.55131477,933.212980045,115.58301676
6,6,7,474.841260713,1108.6163553,142.349511542
7,7,8,802.178281107,1108.6129472,138.66256641
8,8,9,773.73673621,1033.40844557,133.093800435
9,9,10,761.840161031,983.983147194,111.350156507
