pipe_id,node1,node2,length,diameter,roughness
1,1,2,89.5975650634,1039.89845732,133.67183201
10,10,11,1061.48850778,748.90929132,135.036680733
11,11,12,1163.77895032,752.735284726,123.802014802
12,12,13,3001.29358798,607.670819693,133.138782521
13,10,14,857.775771702,424.084219778,124.410446301
14,14,15,486.693285784,378.168230393,132.43432662
15,15,16,529.061193573,334.85397573,139.072040517
16,17,16,2934.03512587,442.143097959,125.476653068
17,17,18,1788.57619214,488.177096832,123.663663707
18,18,19,764.967719769,594.922565126,130.04888811
19,19,3,450.777684745,605.938602303,134.441030744
2,2,3,1176.85637916,1107.88407115,135.973545427
20,3,20,2243.74919197,1087.49162254,117.350366728
21,20,21,1501.18735302,459.552080587,137.091547481
22,21,22,464.559151964,302.106168827,128.402558674
23,20,23,2351.43079973,1048.19962209,134.157545743
24,23,24,1373.12865832,703.396602852,118.690975558
25,24,25,1168.93603374,820.293932163,125.019293782
26,26,25,876.621608435,511.409567493,137.437053101
27,27,26,279.968272565,299.86789599,136.684023627
28,16,27,677.215898378,330.85349286,142.822418065
29,23,28,1472.22807906,404.823196865,122.530367125
3,3,4,973.597764541,959.323978292,135.332401599
30,28,29,2222.44041204,424.24950945,127.781878045
31,29,30,1799.21371185,296.048650398,133.273324677
32,30,31,158.946304963,316.647953309,141.850233259
33,32,31,842.68024705,417.364045722,137.948459889
34,25,32,844.416172678,458.944043328,131.341624092
4,4,5,1196.75451106,954.978049993,125.602454818
5,5,6,1452.49886983,915.61168904,126.626648185
6,6,7,513.718252614,1004.25487116,124.995199682
7,7,8,918.70614689,1077.8949179,129.945726968
8,8,9,923.638069066,1032.56440822,141.551423095
9,9,10,708.768957792,1110.0000213,129.915458072
