pipe_id,node1,node2,length,diameter,roughness
1,1,2,111.184084115,993.771118927,110.999679283
10,10,11,903.605114232,712.529654362,109.1762795
11,11,12,1330.12887681,773.309907385,135.126155407
12,12,13,3431.89222972,564.745319218,153.768468079
13,10,14,699.035002151,376.100599739,117.868311377
14,14,15,449.82561693,393.289695181,113.963593002
15,15,16,524.407781246,299.615892744,129.448558912
16,17,16,2740.99981693,430.343679564,153.657841162
17,17,18,1741.73483298,531.402703932,121.840876248
18,18,19,787.935027292,625.660172754,120.346993199
19,19,3,457.319143136,652.646573618,122.221454983
2,2,3,1313.53045932,917.351870595,106.508269623
20,3,20,1880.06497209,939.699074883,151.14705651
21,20,21,1471.46424521,531.478306994,115.115262778
22,21,22,536.314743631,334.157789471,149.051819119
23,20,23,2774.17505827,950.363708695,137.686064186
24,23,24,1070.27896047,792.483337205,135.883957678
25,24,25,1399.78243322,714.87100413,136.394696579
26,26,25,884.329099034,522.417312804,150.72536961
27,27,26,307.8233725,335.104088553,124.818227243
28,16,27,751.637032272,320.834347634,153.599296296
29,23,28,1715.62949413,382.318918853,142.928675229
3,3,4,927.834035282,957.29211922,146.015558508
30,28,29,1708.13291133,446.187017069,145.777292831
31,29,30,1536.0578998,275.914432767,109.853051071
32,30,31,162.93252401,299.313839659,128.30497806
33,32,31,810.390981091,371.219495572,149.236120107
34,25,32,903.681384566,512.454726641,128.572641532
4,4,5,985.332110741,1026.39986392,137.238321304
5,5,6,1283.39970348,1028.97822672,135.936187206
6,6,7,456.049490887,978.200165574,121.54650175
7,7,8,924.920695553,1034.47869054,141.197472827
8,8,9,967.467978987,916.767607734,107.718585861
9,9,10,684.07345661,974.257951565,112.003404875
