pipe_id,node1,node2,length,diameter,roughness
1,1,2,100.326653822,993.280318582,125.242449518
10,10,11,922.8705486,854.968754433,117.21557588
11,11,12,1147.49327235,731.683862476,141.751174881
12,12,13,3041.40223947,528.191875558,139.338154325
13,10,14,875.845025773,454.604276652,123.74606814
14,14,15,502.354261255,328.388638657,120.303297159
15,15,16,596.103984903,249.912442863,121.436207606
16,17,16,3093.97007797,367.194655465,135.161334908
17,17,18,2006.84276509,443.168767432,135.772892951
18,18,19,824.774668867,637.470704136,125.734365981
19,19,3,393.812538933,659.240482932,137.900095026
2,2,3,1450.35696302,1095.15160232,134.230920485
20,3,20,2413.16670746,925.760122466,128.359540866
21,20,21,1691.55035197,571.822716474,134.365146018
22,21,22,446.690731976,315.475857368,127.601063228
23,20,23,2669.77779517,857.180519506,124.653414269
24,23,24,1177.37194426,850.590715753,137.120860057
25,24,25,1218.03335715,676.586685855,131.685545724
26,26,25,880.973241141,431.10196091,117.081399344
27,27,26,266.729007916,359.788946593,123.658578049
28,16,27,766.422224275,337.053040074,128.186132094
29,23,28,1697.7109654,470.214673584,135.306097795
3,3,4,869.079901751,894.146355634,122.361860303
30,28,29,1877.26679247,404.568135474,130.97072798
31,29,30,1592.50516454,328.062808007,133.194976263
32,30,31,138.463794955,341.048887037,119.856920893
33,32,31,894.043920756,464.020788162,118.261673522
34,25,32,958.942997312,520.348487026,121.997345919
4,4,5,1088.50739806,1051.49328351,125.980011738
5,5,6,1304.28903861,981.502191783,122.521296873
6,6,7,480.78334396,1029.28886852,140.727523378
7,7,8,751.331533999,942.146120298,137.454927712
8,8,9,943.065941212,1017.25374615,139.936903491
9,9,10,771.028069826,829.730975438,139.020778337
