pipe_id,node1,node2,length,diameter,roughness
1,1,2,100.941632094,1075.71461607,148.97166569
10,10,11,1124.88774288,742.292886267,126.465506988
11,11,12,1411.02332584,808.615498345,136.751376917
12,12,13,2816.85524668,679.116648408,111.987183294
13,10,14,872.842753771,387.056827184,147.446669367
14,14,15,494.918230646,362.512127041,119.399211824
15,15,16,638.768708718,290.616747505,145.475942129
16,17,16,2924.1540794,428.30548389,116.212825851
17,17,18,1905.34329784,548.750090215,132.524138976
18,18,19,776.291565375,615.165352717,137.372723594
19,19,3,378.893110589,649.128368895,137.304717042
2,2,3,1092.43750264,1000.77756556,119.728878495
20,3,20,1797.74831222,1022.77797971,149.200429033
21,20,21,1677.68470716,480.54960254,114.433176646
22,21,22,501.972458689,343.997552159,130.883280662
23,20,23,2902.49405214,921.145868089,137.113667945
24,23,24,1068.01966195,719.849818712,113.830982771
25,24,25,1395.12699249,789.23369663,148.322177588
26,26,25,684.916514705,583.350230777,135.174433986
27,27,26,320.922674194,309.386563773,140.704798442
28,16,27,767.416204844,283.727766354,149.140958552
29,23,28,1523.56728203,453.648396963,119.462492122
3,3,4,996.280715596,1011.69999131,111.355629233
30,28,29,1757.07997961,406.510475493,149.352049862
31,29,30,1403.16118816,285.661845015,146.434674325
32,30,31,137.247255217,311.249225235,137.013665723
33,32,31,814.046209909,392.674924615,145.97219462
34,25,32,1076.99847555,456.967490276,123.186466009
4,4,5,952.818217372,920.20307447,123.500976301
5,5,6,1332.18020752,886.648986554,132.930642987
6,6,7,505.62945729,1086.42643813,120.250663751
7,7,8,935.191074052,961.924635073,140.229155174
8,8,9,760.24740861,1024.4056437,132.655860496
9,9,10,802.967901964,1151.72772406,133.021651564
