pipe_id,node1,node2,length,diameter,roughness
1,1,2,93.4377359021,985.200219548,134.987158927
10,10,11,1021.15087238,682.623891374,133.94118782
11,11,12,1306.12958141,855.620285506,126.78283297
12,12,13,3319.24888235,637.441118636,129.384785017
13,10,14,767.364780534,447.371865832,132.989811463
14,14,15,515.168232698,410.885964758,125.394433388
15,15,16,519.692335915,311.692427535,135.453190733
16,17,16,2809.01509751,374.251173886,135.691918357
17,17,18,1807.4173584,540.984043206,128.512046351
18,18,19,807.923817491,667.915497057,131.62038707
19,19,3,392.26173066,631.079913942,128.913398205
2,2,3,1354.51210481,1062.66967032,123.752744569
20,3,20,2273.24268034,927.435711996,133.178924841
21,20,21,1610.5193475,478.566645635,132.347357902
22,21,22,486.347265351,331.975314748,128.6512403
23,20,23,2855.2409559,1089.19808717,133.099968458
24,23,24,1252.62874611,668.413835636,124.350646104
25,24,25,1188.38043551,754.137950178,131.301487704
26,26,25,910.49549325,498.385180792,135.266190971
27,27,26,272.47056934,324.140727473,125.818786139
28,16,27,735.911780501,343.979797343,125.149119218
29,23,28,1539.58011886,423.045133366,135.6430306
3,3,4,851.339575058,955.353023288,125.66640504
30,28,29,2197.65700671,365.64669001,134.429559678
31,29,30,1676.72837757,267.908427724,133.955286824
32,30,31,152.025630253,293.211301486,127.93253319
33,32,31,872.560671045,399.485408283,130.302469111
34,25,32,860.896301407,457.355834112,125.095137203
4,4,5,1243.06852422,1112.0829475,134.708106072
5,5,6,1468.32594024,1118.2048167,129.511614617
6,6,7,435.437458694,1106.34234613,133.524688381
7,7,8,792.829734527,1085.22481463,126.527884795
8,8,9,874.492018886,898.108804176,124.899367078
9,9,10,738.510918751,915.265954046,133.018883278
