pipe_id,node1,node2,length,diameter,roughness
1,1,2,105.548920553,927.768952033,143.810495954
10,10,11,1001.27200641,663.605319222,144.309815156
11,11,12,1091.0276304,830.46879876,111.046150535
12,12,13,3251.11383076,625.952235323,120.064898995
13,10,14,891.76329493,435.604593008,115.755896443
14,14,15,502.651397062,355.821336848,141.97902967
15,15,16,478.428870225,290.521714276,117.199340281
16,17,16,2940.18822064,356.387090777,122.706925837
17,17,18,1799.31485345,509.578801716,130.678859986
18,18,19,698.473883692,565.103320028,144.880430286
19,19,3,343.972295212,606.001591033,125.386679901
2,2,3,1440.69050873,1162.42920969,144.509577567
20,3,20,2063.07389626,904.640230915,134.194665491
21,20,21,1481.2149067,580.717153555,126.974358519
22,21,22,533.887373981,328.918139554,143.45966927
23,20,23,2470.49824441,943.229824448,146.487665492
24,23,24,1077.92733773,745.975366972,122.833557947
25,24,25,1247.45846642,774.517335567,131.092012555
26,26,25,885.881291611,573.402986924,130.877692227
27,27,26,312.191213864,314.732012984,125.212905117
28,16,27,666.896255043,343.597983873,122.795914479
29,23,28,1467.03774777,359.221196658,147.189729515
3,3,4,981.243635254,1023.62549823,119.559574429
30,28,29,2168.56323088,353.326476706,125.115453816
31,29,30,1804.84681799,288.131178523,141.671792074
32,30,31,170.640136663,348.126714778,142.417167507
33,32,31,777.685989398,348.73626265,112.982356816
34,25,32,1085.66167676,520.505576762,145.934971506
4,4,5,1029.95369857,921.735021432,143.369568854
5,5,6,1567.99982879,931.232124334,115.691801111
6,6,7,418.019473633,999.367486261,135.872534119
7,7,8,872.604156603,895.872382856,143.531529865
8,8,9,775.165932533,940.189065233,120.887395524
9,9,10,729.828349069,939.232564503,138.837488724
