pipe_id,node1,node2,length,diameter,roughness
1,1,2,95.905008233,972.076939447,126.241443677
10,10,11,849.038508928,736.163467958,137.854066016
11,11,12,1362.65357312,707.363943964,125.878363544
12,12,13,3131.91789654,624.7574544,125.613111809
13,10,14,890.709804746,376.411829287,141.500396695
14,14,15,543.406953557,368.148708493,138.721743852
15,15,16,523.290310545,278.388315173,123.341609014
16,17,16,2455.32541146,368.678456476,135.765744235
17,17,18,1991.58063015,459.561454155,131.625804697
18,18,19,917.602029388,628.671014784,139.299835949
19,19,3,458.839066344,669.399129318,142.077307926
2,2,3,1220.02368658,969.104701152,138.560847011
20,3,20,2037.06559364,950.158064556,121.807859194
21,20,21,1692.10823396,540.419913055,140.697916078
22,21,22,480.395851497,298.627104736,119.522728489
23,20,23,2422.94379984,1047.39353234,121.933584987
24,23,24,1062.50240279,822.132930089,142.21469354
25,24,25,1263.1796297,711.477000744,134.944403831
26,26,25,957.108143948,530.943274145,131.661767314
27,27,26,293.735976087,274.407234234,138.028061003
28,16,27,804.479201957,279.566428942,118.485208267
29,23,28,1461.09064599,420.045128122,117.347601461
3,3,4,886.577629907,1016.11428005,122.561138485
30,28,29,2127.76889967,373.144457157,128.994906943
31,29,30,1622.16609412,334.594102584,129.086916187
32,30,31,162.667561224,292.944615732,137.085957247
33,32,31,797.338903124,432.072226763,117.31760819
34,25,32,1085.26221354,461.372423249,118.857815018
4,4,5,1252.84012062,1090.43386088,123.707458243
5,5,6,1480.00059205,1054.19639423,142.47459003
6,6,7,396.199259931,1015.41536289,138.012110604
7,7,8,972.93882022,959.60488458,126.759815756
8,8,9,881.074198189,922.957480932,118.715653362
9,9,10,686.700388963,1094.32522436,140.800038961
