pipe_id,node1,node2,length,diameter,roughness
1,1,2,99.7696769735,1007.76070878,117.857710316
10,10,11,889.400201972,808.774758592,123.115258017
11,11,12,1353.74291253,763.536165936,148.891600151
12,12,13,3292.13448054,594.844579117,135.363837086
13,10,14,822.828104015,405.279908792,131.194290989
14,14,15,431.31850017,444.847398338,117.386437436
15,15,16,477.992371686,301.312304775,124.337421776
16,17,16,2442.14252424,404.84971548,142.350685536
17,17,18,1647.3122718,508.913979191,134.612459697
18,18,19,905.06246852,597.81056969,123.374927333
19,19,3,421.804104341,570.64315695,131.995399372
2,2,3,1452.21711437,932.405194891,131.108572104
20,3,20,2218.78533975,986.029429894,111.824596989
21,20,21,1510.88740985,526.528163621,148.49119223
22,21,22,499.851978649,282.556288629,130.957570761
23,20,23,2710.97918801,989.46678807,118.687313529
24,23,24,1125.3228051,771.508197314,130.54124125
25,24,25,1364.03461277,706.54996286,146.60986896
26,26,25,882.212075864,557.571324438,127.385552839
27,27,26,277.074594328,314.240456357,105.276509681
28,16,27,657.518209699,319.86141454,119.018816864
29,23,28,1635.72890959,397.417553213,155.951008825
3,3,4,798.482392747,1095.37940503,123.757609977
30,28,29,1985.26708797,427.612720944,117.849185699
31,29,30,1512.23015204,315.399719677,114.550129373
32,30,31,133.612925409,308.127802615,104.232928495
33,32,31,874.345348539,383.947478886,148.64211213
34,25,32,910.684784949,539.681450357,124.331862556
4,4,5,1013.37032477,945.493179818,144.680130885
5,5,6,1594.1643442,992.851880706,141.251241304
6,6,7,423.240009631,941.747463155,140.90570744
7,7,8,807.787390099,1107.79513841,106.965275058
8,8,9,896.246566914,1003.81385281,119.330797467
9,9,10,909.291033443,1096.53639123,113.461780839
