pipe_id,node1,node2,length,diameter,roughness
1,1,2,91.081714351,935.777010488,120.019369838
10,10,11,796.527510242,856.091433779,136.84000074
11,11,12,1256.0332132,677.173035174,142.949579001
12,12,13,3034.0835976,545.810487965,139.890484187
13,10,14,906.879737886,422.816157671,120.236960195
14,14,15,458.457518702,460.14259532,133.878381564
15,15,16,641.684349568,286.991411145,124.393563584
16,17,16,2573.93944133,367.816768141,138.592477942
17,17,18,1817.58112638,452.756267159,125.539874459
18,18,19,954.764905643,552.989925425,141.4768211
19,19,3,396.518938517,524.419813854,127.917922747
2,2,3,1412.38432257,1041.1879316,130.664106902
20,3,20,2522.25594094,912.503320042,140.695356813
21,20,21,1415.97664656,559.802138773,125.122529542
22,21,22,555.668574218,348.541092459,136.584678609
23,20,23,2362.73917454,936.373245537,128.778011283
24,23,24,1023.40860531,823.388588338,142.14400888
25,24,25,1490.1507637,650.337049716,138.073325059
26,26,25,977.272805111,550.049192945,117.837908413
27,27,26,313.751552673,341.96164588,124.997079399
28,16,27,884.499618629,341.803454145,134.554178531
29,23,28,1314.63901102,396.870621503,129.907909079
3,3,4,953.503686005,1145.34748193,142.511070196
30,28,29,1890.64524659,361.311363002,134.172795067
31,29,30,1388.73884947,285.477680647,138.962442558
32,30,31,158.125868817,302.002946215,123.000105318
33,32,31,1010.62128021,365.728632641,134.834291974
34,25,32,1067.14848934,502.318254496,125.508275438
4,4,5,1158.43629037,932.42477466,122.377113746
5,5,6,1160.84500393,1138.27900706,125.621098362
6,6,7,516.784759835,1116.19808766,140.303130853
7,7,8,924.226198426,1049.98270237,141.674935679
8,8,9,866.810055138,1113.80202921,119.215076639
9,9,10,812.945590186,1028.96177178,129.940026514
