pipe_id,node1,node2,length,diameter,roughness
1,1,2,98.5381095932,925.033534617,121.590400675
10,10,11,926.945468612,772.953173446,123.592595323
11,11,12,1304.76571583,802.031191809,124.400295763
12,12,13,3407.29940439,576.038084944,121.191596962
13,10,14,773.835552753,430.038929596,125.234631608
14,14,15,489.077460637,379.174666807,125.885256896
15,15,16,495.156807124,294.028915629,124.771098625
16,17,16,2830.27473014,386.6308721,134.652162857
17,17,18,1693.93731628,537.839585694,131.016949962
18,18,19,873.355433906,577.530867781,136.411791347
19,19,3,402.536127224,580.508078503,118.635338603
2,2,3,1314.6313775,918.835492911,141.207335759
20,3,20,2083.81294881,1105.67152382,139.2044241
21,20,21,1456.92717025,534.919527425,119.97869358
22,21,22,475.914689214,279.893482595,135.872892043
23,20,23,2397.17642009,993.303901348,118.469038592
24,23,24,1157.56786875,817.343532139,142.851488194
25,24,25,1185.15434881,735.300046463,131.870837901
26,26,25,780.119597816,510.592104441,132.15628028
27,27,26,320.320180252,307.76194359,131.295335656
28,16,27,808.518468955,328.989809372,124.885715035
29,23,28,1568.16343485,383.215710188,133.911242483
3,3,4,871.174216782,1072.0688697,138.867748723
30,28,29,2030.44435665,384.822148048,124.824578229
31,29,30,1599.66292612,325.137139093,136.422340946
32,30,31,160.813889038,303.820625672,118.905358976
33,32,31,843.824228751,409.723975472,120.570063089
34,25,32,913.564819485,552.317570464,131.619395369
4,4,5,1067.04898777,1088.9407392,119.331272456
5,5,6,1414.57927189,1090.73749855,129.625286875
6,6,7,446.199753771,1056.2444186,118.117677607
7,7,8,813.451609052,1077.78396453,119.623406848
8,8,9,927.125000919,1069.2941636,129.439162143
9,9,10,878.311550428,1117.50819285,118.31436952
