pipe_id,node1,node2,length,diameter,roughness
1,1,2,89.4993339504,945.961181865,133.215769996
10,10,11,1116.0085872,734.088053663,124.197375102
11,11,12,983.397490613,826.811822777,134.933103752
12,12,13,3333.05068873,613.48108024,130.384036149
13,10,14,690.551699367,417.780654625,125.05522723
14,14,15,495.16595267,424.912950475,128.010328118
15,15,16,561.783893919,298.678034696,136.287221717
16,17,16,2874.17608372,414.203288576,131.431271498
17,17,18,1777.23300538,504.153352832,131.38036293
18,18,19,690.264168633,618.267611809,133.414032906
19,19,3,413.09768855,641.076827359,127.387286423
2,2,3,1397.46507647,942.891735917,135.255163078
20,3,20,2019.85288408,1044.75486359,132.736877886
21,20,21,1689.6551368,493.179659757,125.392579426
22,21,22,452.92589266,326.885508619,127.527471024
23,20,23,2503.99755219,997.807811826,131.678800129
24,23,24,1000.28387627,809.790695429,127.293752852
25,24,25,1258.15942847,717.467177419,130.316665652
26,26,25,765.281404181,488.415611499,131.575646654
27,27,26,287.935004842,318.988785932,134.543043739
28,16,27,605.593565852,292.843419788,132.705572488
29,23,28,1644.12751698,441.880376083,125.487899188
3,3,4,775.547158482,981.503647901,132.910543672
30,28,29,2028.56912332,425.647383974,131.481280424
31,29,30,1535.92699054,279.500447063,136.184103465
32,30,31,162.380982143,305.892223738,128.151839948
33,32,31,941.584808975,405.325920895,128.181323976
34,25,32,790.24712053,506.710127854,126.699222344
4,4,5,1282.23673201,936.189658759,131.7692157
5,5,6,1627.13567066,918.447644965,128.961099334
6,6,7,456.869690929,1085.96017757,128.868623742
7,7,8,961.547666933,936.648193557,124.339576786
8,8,9,946.231147691,975.522862387,127.078876705
9,9,10,939.210046667,980.890784244,131.318343324
