pipe_id,node1,node2,length,diameter,roughness
1,1,2,108.628038832,1028.28880133,127.661479602
10,10,11,1082.68980732,775.944358532,130.095760454
11,11,12,1064.52789351,893.23110796,123.491763118
12,12,13,3378.78993191,615.156450977,116.513375188
13,10,14,662.470348076,330.941623317,127.037013229
14,14,15,511.8087432,468.473079149,119.443821724
15,15,16,641.213971398,250.787724163,146.368103922
16,17,16,2738.22142183,400.444768613,119.705545971
17,17,18,1946.75037651,423.623773578,125.134774394
18,18,19,674.187227681,591.592299863,137.937684078
19,19,3,351.922265075,504.95972361,118.016654835
2,2,3,1173.22990062,1158.34869785,144.973977252
20,3,20,1992.04424996,821.432856672,114.137088199
21,20,21,1683.17238202,559.202156913,138.298976492
22,21,22,441.778642722,303.096950492,113.647992002
23,20,23,2828.79173509,1144.23326508,143.870426142
24,23,24,1269.8685976,774.129431093,129.936613003
25,24,25,1424.40648488,824.527929636,111.132915373
26,26,25,948.213549497,572.805191715,120.464306639
27,27,26,293.767226064,320.027733457,131.684430978
28,16,27,784.7404273,338.915555904,117.069314177
29,23,28,1434.10868542,454.066909497,122.081360741
3,3,4,994.524170655,1157.65902172,112.684792851
30,28,29,1763.0722587,347.790936979,133.224622811
31,29,30,1735.95487874,277.89654473,138.136089787
32,30,31,156.344113605,279.255460916,141.010122515
33,32,31,981.525033513,456.818510877,146.383491189
34,25,32,872.025478742,415.143191427,132.404142638
4,4,5,1289.98314742,1214.42796571,124.073301767
5,5,6,1258.19046884,952.784863833,112.741429537
6,6,7,386.442597011,1178.62290142,141.63055719
7,7,8,869.755964015,1064.24182758,143.551780332
8,8,9,863.253518387,1101.59199344,132.811170852
9,9,10,854.469710665,1088.70978022,124.069998733
