pipe_id,node1,node2,length,diameter,roughness
1,1,2,97.0168378983,924.939189513,137.259658381
10,10,11,1126.47932636,693.83831907,117.79441018
11,11,12,1277.09346769,752.82976796,138.132727514
12,12,13,4012.5525524,586.699505037,122.208610355
13,10,14,668.893801962,366.118376692,137.793700437
14,14,15,528.215311187,392.755493349,119.552731761
15,15,16,545.096083162,297.445943742,121.79195795
16,17,16,2714.6367795,432.336552355,125.140718269
17,17,18,1629.93294985,536.527231747,127.258144381
18,18,19,923.674324434,554.406789483,123.989438118
19,19,3,329.400428846,635.792676702,126.240040773
2,2,3,1558.94859241,1088.16739021,131.632250586
20,3,20,2100.25155904,1039.91052334,134.322695882
21,20,21,1629.1013711,499.825319812,128.124732786
22,21,22,503.22514357,322.397125016,135.634558625
23,20,23,2874.02838539,1085.96684687,126.931696293
24,23,24,1199.03408038,687.563509155,123.660796255
25,24,25,1497.16177386,830.101193902,124.404328622
26,26,25,901.010388856,521.061269879,137.759589314
27,27,26,267.087026866,325.388589204,134.222602629
28,16,27,747.013562165,313.420770112,123.52025759
29,23,28,1497.6360043,376.258103923,134.879922613
3,3,4,1039.00141045,1062.44703996,122.889993796
30,28,29,2221.03103517,416.952561127,141.098374459
31,29,30,1655.17997474,297.57234286,140.598136312
32,30,31,121.56395188,295.455644959,126.353298142
33,32,31,928.201335645,439.176101079,118.876620929
34,25,32,1068.960625,530.706735536,131.007209116
4,4,5,992.250552952,934.822719104,129.86405997
5,5,6,1604.22739079,1032.32650503,118.489454323
6,6,7,516.254340029,1048.99763115,120.302337401
7,7,8,744.288320057,998.796322914,119.605335274
8,8,9,800.521792716,1108.22425012,124.838039199
9,9,10,736.200600165,1101.61655361,142.775839041
