pipe_id,node1,node2,length,diameter,roughness
1,1,2,112.763024864,1033.49439588,147.576668426
10,10,11,1060.48550208,826.346806914,111.196349272
11,11,12,1065.20580501,650.850480716,127.045855489
12,12,13,3203.68981953,605.298443468,120.380881921
13,10,14,857.615577062,426.320660767,114.766673507
14,14,15,488.354731638,369.83846732,120.310092805
15,15,16,623.860151845,286.928833291,133.861669083
16,17,16,2327.21509677,421.448948988,140.346081027
17,17,18,1491.2742977,481.615592382,137.902838001
18,18,19,723.075353879,649.673340152,112.54453556
19,19,3,424.323925469,676.32736983,134.583816277
2,2,3,1194.85062007,1152.52239766,123.899160636
20,3,20,2293.50389051,956.978720695,112.874419062
21,20,21,1624.49861621,528.3736122,114.803033945
22,21,22,436.055709744,284.440921438,118.937016057
23,20,23,2578.10228623,925.860016464,119.213992799
24,23,24,1263.16297845,720.05702221,144.702232461
25,24,25,1108.50067607,685.968168772,139.061085602
26,26,25,966.879418593,492.687243943,113.007032237
27,27,26,326.515792435,270.264292192,114.190017122
28,16,27,727.530388378,340.238387197,135.430489879
29,23,28,1642.876835,441.862058389,121.908353851
3,3,4,985.155583855,1018.15895522,142.131421798
30,28,29,2251.15178951,444.262944642,118.356757497
31,29,30,1726.79727535,289.954353344,117.427235238
32,30,31,143.564013509,335.532229879,141.749366828
33,32,31,733.519057657,363.054012319,132.139606685
34,25,32,969.853451941,481.497416174,114.834993395
4,4,5,1100.53137012,1107.77770229,141.627149957
5,5,6,1521.2678035,966.154319722,112.372207511
6,6,7,461.042462878,936.932768742,141.264090658
7,7,8,931.948682207,1021.77172424,132.642126231
8,8,9,832.978617819,967.685698053,125.730763047
9,9,10,873.520291214,921.486923279,132.167483624
