pipe_id,node1,node2,length,diameter,roughness
1,1,2,114.922780573,881.18484276,133.065455272
10,10,11,1079.37907745,789.326579649,135.399517849
11,11,12,1379.65066404,874.233857794,130.209155125
12,12,13,3456.61608186,520.010403855,133.827008596
13,10,14,754.008430944,445.555429709,131.942529973
14,14,15,491.790182229,456.256092204,124.207626824
15,15,16,627.488417883,310.427434395,128.314337289
16,17,16,2814.11679558,352.997295407,128.640077497
17,17,18,1880.3635972,514.993422875,128.12345329
18,18,19,893.09223011,697.054499935,125.41035388
19,19,3,366.0170046,684.450910484,125.494176233
2,2,3,1458.69908112,1004.15407628,129.428475514
20,3,20,2041.44357334,1126.23982018,132.269861208
21,20,21,1473.12322309,437.551802914,128.376220306
22,21,22,517.128636332,340.804072776,123.925222034
23,20,23,3033.28112696,1055.05166138,135.541070637
24,23,24,1296.04797224,795.287912303,125.077673457
25,24,25,1373.59953399,777.057969438,126.999131144
26,26,25,729.587458521,520.128935107,132.735471849
27,27,26,261.57214497,347.323484121,128.646438461
28,16,27,701.354178713,295.120085322,131.684890681
29,23,28,1594.86355003,463.526949275,126.153349657
3,3,4,846.83131381,1005.30891015,136.092475837
30,28,29,1775.05954835,450.246512877,123.912794205
31,29,30,1833.14839556,310.298407463,130.183083788
32,30,31,137.297519166,315.334342763,135.823620362
33,32,31,770.764200662,348.191424542,127.312644012
34,25,32,1054.04636294,491.867320745,129.045935448
4,4,5,1290.8727073,1040.45524124,127.649461383
5,5,6,1439.76907834,955.01950825,125.696857217
6,6,7,465.26875242,935.986691604,131.357506018
7,7,8,866.754624428,902.230406546,125.696715877
8,8,9,966.707100612,883.684835283,126.221438575
9,9,10,726.122585133,962.70610151,133.170048364
