pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.114686412,849.337411186,110.982511338
10,10,11,876.234054395,795.733008012,138.754529252
11,11,12,1297.10129428,748.57914159,143.928022899
12,12,13,3281.19872163,714.125642977,143.73446328
13,10,14,748.385999123,424.584557186,141.067616598
14,14,15,509.457766611,368.43063186,121.129171175
15,15,16,537.580061245,334.661599317,139.142416242
16,17,16,2341.7320516,473.54092801,113.254554402
17,17,18,1733.1534889,542.498551356,138.121911442
18,18,19,711.358805106,719.020246509,128.285290267
19,19,3,344.222605979,536.664531241,121.16000698
2,2,3,1341.97663748,1172.29636654,127.965150698
20,3,20,2492.54315144,1034.43297643,126.210852415
21,20,21,1346.65009812,603.718636213,141.712146211
22,21,22,567.221280892,271.818403925,115.949128361
23,20,23,2701.85310847,1100.41804022,138.943389526
24,23,24,1404.24801362,709.18808856,140.148799056
25,24,25,1164.17297082,649.183407938,142.23330393
26,26,25,807.902937045,571.976473153,146.056761824
27,27,26,336.793054448,314.11668573,129.09141345
28,16,27,761.042985835,331.344589426,148.682691563
29,23,28,1307.59643745,460.258245389,116.232947179
3,3,4,798.915770449,918.45233462,110.738185472
30,28,29,1991.53674477,357.070207932,139.167962491
31,29,30,1454.89441312,350.851498521,117.915578245
32,30,31,160.72829332,339.041893895,112.264725476
33,32,31,760.882069771,344.774512078,133.773571416
34,25,32,1002.63133689,454.230366157,144.625594201
4,4,5,1242.82402709,824.034621192,127.200012506
5,5,6,1434.58629796,959.932842368,133.785841313
6,6,7,470.740794794,1122.94057723,110.716179522
7,7,8,817.046181114,939.614483544,121.629929245
8,8,9,970.141758807,937.861139149,113.183185958
9,9,10,757.338981529,1199.38926415,140.891950888
