pipe_id,node1,node2,length,diameter,roughness
1,1,2,111.241635573,1164.70290057,131.801724107
10,10,11,1049.27158192,763.43436184,118.961876823
11,11,12,1051.50701754,694.581650009,135.632349567
12,12,13,3232.40351918,560.522590261,135.515330053
13,10,14,842.830671714,416.11175458,142.689595448
14,14,15,469.379724166,436.696227207,119.784049688
15,15,16,587.814621354,270.582286475,135.83145174
16,17,16,2729.26515527,411.041634278,126.974070684
17,17,18,1700.53597372,452.141161884,130.348478066
18,18,19,888.58064811,557.986072812,135.269533091
19,19,3,438.505662569,639.905625779,142.197525532
2,2,3,1427.09653167,1077.96816082,118.592027649
20,3,20,2408.37091733,1036.23224852,140.247213516
21,20,21,1321.6183235,453.44417573,120.474594721
22,21,22,536.12469449,339.076897812,137.437471096
23,20,23,2784.56946437,889.918668907,124.144240038
24,23,24,1393.31328968,744.534371497,118.158624335
25,24,25,1229.66843661,875.005447008,121.954011205
26,26,25,746.5082541,439.475785153,142.323874348
27,27,26,309.655049331,286.780556579,132.131029214
28,16,27,750.100006483,307.249444988,132.563612179
29,23,28,1312.70043301,380.361378411,139.617242694
3,3,4,932.526703268,1003.66269897,124.478864297
30,28,29,2069.47899281,397.572823366,122.315530876
31,29,30,1519.79373633,301.15479635,128.420060345
32,30,31,170.778287833,350.153763583,117.233389703
33,32,31,978.890206669,444.3814345,129.68278978
34,25,32,1037.40344554,433.333420528,127.895462078
4,4,5,1212.73086329,880.743975783,120.212770778
5,5,6,1384.05118207,929.07600688,125.392575871
6,6,7,470.562081791,876.012952471,140.222317957
7,7,8,962.835089319,1130.53785066,135.649853668
8,8,9,738.056146458,908.344488439,126.412781948
9,9,10,849.094852107,1106.22125797,122.209463017
