pipe_id,node1,node2,length,diameter,roughness
1,1,2,101.769494292,944.432298307,129.466276753
10,10,11,930.668496309,843.787535025,124.566352681
11,11,12,1199.62020427,641.325146703,135.700478627
12,12,13,3507.73287115,505.716070875,131.40093509
13,10,14,837.25969582,404.936203407,132.393673199
14,14,15,510.95865908,357.09083799,129.331176918
15,15,16,527.429534812,337.651603476,126.714495161
16,17,16,2782.37532293,383.015612947,128.393919659
17,17,18,1806.46766069,532.418337369,127.419175809
18,18,19,790.507788092,493.954966671,131.210386217
19,19,3,409.595796065,668.44266997,132.62494228
2,2,3,1324.40223002,856.128642907,125.93743479
20,3,20,2137.77084889,831.400410182,131.734493741
21,20,21,1453.20020442,492.207382651,127.150482299
22,21,22,486.605310942,357.564105356,131.706724411
23,20,23,2626.20712467,1014.39318997,134.522334737
24,23,24,1171.3777159,654.52101979,133.030908367
25,24,25,1355.06890136,655.25286272,123.535655386
26,26,25,822.09170655,555.609114594,134.80740063
27,27,26,296.886540122,321.053043762,134.525919346
28,16,27,751.455031429,262.07837831,125.089978499
29,23,28,1434.02916531,339.457713189,136.017626409
3,3,4,870.870562503,948.070467072,132.297792171
30,28,29,2060.95367955,444.917158731,128.225852141
31,29,30,1589.42401395,277.621707225,131.055849916
32,30,31,147.176662921,319.083102304,131.686424498
33,32,31,873.558859139,478.884132625,126.368097147
34,25,32,909.807535072,488.64875425,132.946800072
4,4,5,1169.32398112,899.526079718,127.876966838
5,5,6,1411.73858513,815.900588915,127.151437177
6,6,7,463.499601715,880.67850085,124.384252582
7,7,8,848.455117461,1111.87836641,128.106604248
8,8,9,822.635746617,1211.33559415,128.427393094
9,9,10,804.203780317,836.427523367,133.557147197
