pipe_id,node1,node2,length,diameter,roughness
1,1,2,112.780069009,924.193002204,127.091564251
10,10,11,861.722959905,797.406003789,124.016925072
11,11,12,1357.16635532,787.021894522,125.98957389
12,12,13,3600.772292,502.174354628,140.689218002
13,10,14,835.977655085,330.532353298,141.784218056
14,14,15,439.640741031,339.467318568,129.565686611
15,15,16,564.585464278,330.196315492,124.749726777
16,17,16,2746.08311318,328.360599262,131.69328839
17,17,18,1858.35219907,578.46095314,142.8113948
18,18,19,776.329886519,696.543067587,128.046481691
19,19,3,374.710403345,719.989050803,124.366754693
2,2,3,1423.09304835,922.191812456,118.802666817
20,3,20,2046.3831066,826.424080676,135.367702553
21,20,21,1430.10656817,600.235062951,130.275024525
22,21,22,483.292474776,244.536441215,140.981468651
23,20,23,2933.51596946,1148.61851838,131.234720587
24,23,24,1321.5930992,873.695109614,132.403503635
25,24,25,1238.24621167,749.24991806,131.297593245
26,26,25,847.924136401,547.794410601,134.949254856
27,27,26,308.368338106,355.846903065,118.707765563
28,16,27,638.622931499,295.307857542,142.113991281
29,23,28,1530.01967631,442.730530749,142.541248517
3,3,4,987.846590142,814.848742222,124.283575226
30,28,29,2144.66325367,458.199131307,138.806226877
31,29,30,1574.90349662,289.50488986,119.726999221
32,30,31,155.791399016,255.814681094,128.469493469
33,32,31,985.113253789,375.923191605,142.34272714
34,25,32,954.927725853,510.480250286,126.237481621
4,4,5,1298.01324692,817.948895659,138.16766348
5,5,6,1297.02339861,886.852086066,137.730293495
6,6,7,454.220301044,1199.3936949,120.30206463
7,7,8,753.563077272,821.951044054,139.630827927
8,8,9,904.164213859,1075.18067131,137.658354596
9,9,10,746.580757511,1180.45083054,134.7032781
