pipe_id,node1,node2,length,diameter,roughness
1,1,2,99.8130852973,965.664356492,123.815459616
10,10,11,979.751183239,778.739933674,111.85772907
11,11,12,1282.10260436,758.797709979,132.575569721
12,12,13,3251.02333176,597.346742742,130.147622876
13,10,14,733.128261908,404.624185317,134.377271183
14,14,15,515.004404239,412.170494543,154.817344447
15,15,16,600.538336959,304.265262928,131.215353081
16,17,16,2526.94585553,399.323393416,145.531161713
17,17,18,1739.58435793,530.247407267,134.673314723
18,18,19,739.213493308,638.124265338,135.259495553
19,19,3,422.042289239,592.685801277,135.992772766
2,2,3,1348.05822954,1064.07849621,112.159163418
20,3,20,2023.89822187,995.7305109,152.451975015
21,20,21,1590.35530539,525.796837837,121.827757925
22,21,22,481.79907478,302.878934053,109.185669464
23,20,23,2424.28450761,1048.25599032,154.714818761
24,23,24,1225.4653971,763.565288103,105.715559628
25,24,25,1415.29841303,733.075346324,111.688132612
26,26,25,797.373234943,521.005504535,112.59806941
27,27,26,325.597389,294.685593478,106.537564262
28,16,27,820.249489723,318.133124466,153.419143725
29,23,28,1378.21490042,426.556797206,120.965620925
3,3,4,877.650558912,978.002626277,135.93526552
30,28,29,1884.01796633,403.720238758,129.01044501
31,29,30,1584.26356805,298.071929338,153.36165814
32,30,31,158.937463122,309.959235129,113.356989137
33,32,31,880.305644601,409.024464598,134.297575652
34,25,32,882.217873265,527.763884577,145.39242135
4,4,5,1035.01352171,1018.14796304,136.798480024
5,5,6,1401.87850011,1053.24929139,135.439608416
6,6,7,420.158773956,1030.487064,153.763230684
7,7,8,873.761110435,1058.29699985,125.312954736
8,8,9,929.14287289,981.276858,113.578563124
9,9,10,747.897854952,1036.0380928,143.894151922
