pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.229452845,1022.27011823,144.15471839
10,10,11,1022.02216522,870.744273579,134.925531988
11,11,12,1114.27972274,711.601794802,142.60998995
12,12,13,3579.60649254,699.889650389,132.448336898
13,10,14,750.210454204,344.106314724,122.746983143
14,14,15,519.604566184,440.732346662,132.473283717
15,15,16,554.851825442,359.211086072,111.337157975
16,17,16,2545.04687568,362.48960364,111.892180968
17,17,18,1618.44486995,463.846193834,114.982277419
18,18,19,794.719112568,643.948432011,116.494562101
19,19,3,377.687482508,501.701966972,117.9057084
2,2,3,1341.59813619,1081.79720069,110.980666936
20,3,20,2296.13862843,964.243072374,129.302933524
21,20,21,1562.11994439,530.64451654,114.977774241
22,21,22,528.563988148,324.331165005,139.765199946
23,20,23,2686.39138824,1096.76978125,134.449280099
24,23,24,1212.64961228,620.945126108,132.396146605
25,24,25,1298.17708448,700.061333083,123.686634535
26,26,25,889.525652637,464.220647747,116.585198758
27,27,26,298.046185884,251.43119176,140.687655387
28,16,27,808.946798925,277.058518331,138.926100312
29,23,28,1416.28655213,325.378428485,121.422840079
3,3,4,818.533603398,1116.81858316,131.431046918
30,28,29,1996.46279926,363.63343307,132.980928728
31,29,30,1542.16580735,363.615833305,133.785364377
32,30,31,138.274187309,301.0214648,134.64920522
33,32,31,918.801443821,447.582196986,140.623725315
34,25,32,1014.45783606,450.762475561,118.473362771
4,4,5,1206.48435608,1185.51459229,120.908405457
5,5,6,1590.03001408,983.807401581,123.116693756
6,6,7,448.336288483,1084.59788485,115.446785505
7,7,8,809.960444394,930.162450803,115.93360845
8,8,9,908.464771138,1188.60271688,120.872350529
9,9,10,864.449432879,886.145343263,147.991033133
