pipe_id,node1,node2,length,diameter,roughness
1,1,2,80.6145461308,942.55653173,133.533983062
10,10,11,928.645309658,758.554922551,128.642820242
11,11,12,1153.62766661,644.585557281,138.687904078
12,12,13,3353.10126421,544.467486223,122.643488686
13,10,14,719.761044908,476.721837738,134.701690922
14,14,15,560.47594925,473.48339419,124.270638497
15,15,16,532.202388781,327.974860163,118.916174613
16,17,16,2872.42062901,477.740231383,124.749746908
17,17,18,1943.74322007,599.162645274,123.475678226
18,18,19,739.402697119,568.684008911,127.705879591
19,19,3,443.137442376,670.628118264,137.30920622
2,2,3,1314.01571439,1178.51608766,120.672197904
20,3,20,1879.46495544,1100.76327341,119.956989484
21,20,21,1238.17565783,563.830219993,132.297071153
22,21,22,501.108015815,269.657628804,119.852451008
23,20,23,2744.97418042,1023.58692986,132.688590261
24,23,24,1392.17481794,818.30943365,135.841657332
25,24,25,1259.25212211,790.861336361,135.264545473
26,26,25,918.3162731,474.062145179,131.173346127
27,27,26,293.66304481,266.819164544,136.356965966
28,16,27,866.289855845,321.772704012,120.577282513
29,23,28,1496.33157235,374.548747553,117.72705502
3,3,4,731.941861269,984.895948642,123.119265877
30,28,29,2396.27947331,413.057738449,123.420602254
31,29,30,1437.80164712,352.95940668,142.19996334
32,30,31,162.629734087,333.591035852,139.299177036
33,32,31,711.936582169,462.744936006,133.510355136
34,25,32,999.855010941,468.845622563,142.517481253
4,4,5,1235.37954919,986.97219265,120.19341138
5,5,6,1274.20201552,1128.83555871,135.683420941
6,6,7,474.637884349,876.476767229,130.125340771
7,7,8,1011.97805799,999.74847323,134.377042781
8,8,9,926.527551002,895.581484783,138.54930979
9,9,10,810.60540895,829.593528964,129.885762731
