pipe_id,node1,node2,length,diameter,roughness
1,1,2,108.995821003,1074.85870026,131.321739028
10,10,11,891.572465761,771.782472842,136.176454565
11,11,12,1034.66166561,792.362909475,134.551998025
12,12,13,3542.05823173,668.809188159,127.910098797
13,10,14,704.109004504,462.41731241,119.16679337
14,14,15,485.932569739,361.193636507,127.942342078
15,15,16,506.82015872,270.214093125,128.752597911
16,17,16,2575.11016393,445.691500111,118.396804746
17,17,18,1673.39435244,450.403887107,124.649714489
18,18,19,742.702943123,605.013413971,122.685867134
19,19,3,358.560954097,629.124567179,128.829872067
2,2,3,1163.4785758,1109.26736114,118.65491296
20,3,20,2284.45887098,1131.97426396,137.90076644
21,20,21,1707.12525605,565.931706873,141.062375102
22,21,22,464.832823474,341.70360844,137.379025186
23,20,23,2620.18195961,962.149763451,136.990692063
24,23,24,1057.58606129,729.497455083,130.442344944
25,24,25,1366.52286903,734.536290739,119.406941532
26,26,25,926.403017779,485.304846957,123.482397619
27,27,26,314.641019528,262.940693587,129.463995093
28,16,27,854.213071283,306.176860105,136.391303864
29,23,28,1400.51647572,463.979918378,140.386104696
3,3,4,974.846081503,988.449820398,136.077856107
30,28,29,1947.31252419,405.267124843,126.330566733
31,29,30,1584.56457764,276.934704342,125.569656987
32,30,31,165.987291768,332.954812159,140.900325688
33,32,31,810.524766577,357.253407077,136.626934116
34,25,32,1086.70304299,522.462292308,120.588556857
4,4,5,1036.30388626,1105.65980947,122.101627486
5,5,6,1408.67298772,997.433725558,122.455787782
6,6,7,474.518164971,966.686574404,140.601181921
7,7,8,975.307707972,986.392292419,117.290386978
8,8,9,953.796503842,1026.81468613,132.54960968
9,9,10,824.104659449,1167.98330641,134.381119523
