pipe_id,node1,node2,length,diameter,roughness
1,1,2,81.0279931479,918.810076711,112.138912364
10,10,11,1085.75530922,781.682781178,147.984336787
11,11,12,1253.02695077,759.383572965,137.806659229
12,12,13,2947.25311125,633.788942232,124.618474641
13,10,14,743.93307058,385.847875774,136.913924125
14,14,15,400.055869764,413.411783451,124.282464754
15,15,16,535.442711315,330.851527175,130.415349691
16,17,16,3255.95788763,360.553231238,133.662198754
17,17,18,1832.56688543,549.050327603,145.957458645
18,18,19,802.379400649,576.985512345,140.122980372
19,19,3,370.328622872,561.625398833,130.599910602
2,2,3,1118.31348269,896.257788522,142.759364481
20,3,20,2036.04795972,1142.89585909,118.395945661
21,20,21,1754.25284298,488.213473832,110.78585601
22,21,22,534.460015063,299.190636395,111.501843245
23,20,23,2206.64739315,1108.92382463,121.71326506
24,23,24,1346.7120917,733.990352145,120.280249037
25,24,25,1212.24309392,799.493665103,144.136193881
26,26,25,785.838721948,488.336454664,139.068393764
27,27,26,259.073047928,273.211387022,121.662854381
28,16,27,737.460844048,289.939405743,135.17882064
29,23,28,1739.01130503,443.635304626,129.869545157
3,3,4,944.005023452,915.954206733,112.768476352
30,28,29,1874.84080894,438.180470165,124.948924118
31,29,30,1597.16810282,289.164187684,145.855771326
32,30,31,125.484844725,327.835300089,148.91064305
33,32,31,942.708717671,466.707944243,116.851314163
34,25,32,863.125003904,581.402043023,124.778292732
4,4,5,1253.81256444,880.699650307,140.509800691
5,5,6,1506.83632471,973.501301674,132.367110041
6,6,7,487.604515387,921.999569961,146.99995174
7,7,8,903.464851718,1137.44604383,138.915802622
8,8,9,789.815180143,892.41829648,132.277801628
9,9,10,691.813745544,921.61703538,125.778892329
