pipe_id,node1,node2,length,diameter,roughness
1,1,2,97.6836195873,1029.90381253,120.712789403
10,10,11,817.741689104,747.294679609,118.099001288
11,11,12,1319.39626934,753.285608994,133.079922075
12,12,13,3615.00180552,627.060057934,125.263122516
13,10,14,795.523198021,398.155751861,123.775954473
14,14,15,541.813252825,424.387520214,124.721099734
15,15,16,507.934232455,301.575424992,136.848400853
16,17,16,3134.56893463,405.997897272,120.800055719
17,17,18,2038.30848946,512.712159763,137.540789461
18,18,19,767.396290818,633.794088304,142.208829834
19,19,3,404.849846494,592.037486851,138.568352869
2,2,3,1441.2037192,1006.97920954,123.860385347
20,3,20,1861.37908504,969.839657322,142.834122211
21,20,21,1267.63765763,492.290846216,135.163615587
22,21,22,409.262259978,318.001273985,125.287747977
23,20,23,2561.51760792,1061.94825869,119.759092815
24,23,24,1105.57747482,752.24883996,128.584328653
25,24,25,1550.15368334,760.40677493,128.893246688
26,26,25,840.931401865,515.575044599,134.538912053
27,27,26,337.83630831,304.815586771,118.800164386
28,16,27,602.78275032,308.012715236,131.201097904
29,23,28,1546.15617433,392.13172429,134.922093431
3,3,4,756.343493956,1055.86444936,140.954077548
30,28,29,2316.6665325,412.974879603,135.66256204
31,29,30,1734.90662418,302.627095875,139.504035552
32,30,31,152.232401901,305.157691897,134.711957208
33,32,31,882.873317881,425.169181376,128.354684484
34,25,32,1076.62901905,526.781376561,124.100114629
4,4,5,1205.79315449,1052.32213118,142.343479494
5,5,6,1662.55529484,983.088981492,139.858874118
6,6,7,464.39750989,1001.96935584,135.786429149
7,7,8,843.982357331,1022.81438622,124.40559452
8,8,9,711.885947244,1040.80218657,127.212342591
9,9,10,895.632777864,997.404335366,136.150377639
