pipe_id,node1,node2,length,diameter,roughness
1,1,2,108.278651955,944.91335073,124.034042296
10,10,11,976.181606702,742.662807792,129.711994162
11,11,12,1158.66100346,727.46781741,128.37371751
12,12,13,3117.14520485,654.734207594,137.548441801
13,10,14,764.301968505,374.024979956,126.923004864
14,14,15,536.638424702,466.188118856,128.643614819
15,15,16,573.722174588,283.79839393,120.927386587
16,17,16,2433.21017016,401.610561684,125.390109549
17,17,18,1981.55855127,490.440262227,140.184968232
18,18,19,740.473485925,523.630954807,127.599463161
19,19,3,364.928109346,586.983405037,138.096940891
2,2,3,1374.813303,1078.03630663,119.517751625
20,3,20,2121.92252758,931.098959864,140.829347757
21,20,21,1376.86309013,479.718260904,142.740833715
22,21,22,571.839356841,299.16372352,129.177994202
23,20,23,2606.34696177,1122.58483204,117.874222796
24,23,24,1222.5794554,868.270953673,118.357202992
25,24,25,1429.1176955,707.706548179,123.458407389
26,26,25,942.244562732,576.455103489,128.436863894
27,27,26,310.484817445,278.10135133,131.931634615
28,16,27,744.485673769,289.65622795,126.896631563
29,23,28,1667.23826049,393.01210183,137.802790623
3,3,4,771.633706023,969.543374412,133.225127015
30,28,29,2071.86743384,432.992142742,132.402421497
31,29,30,1799.52000373,304.490634067,135.14708097
32,30,31,153.742651075,317.361960593,138.689827208
33,32,31,927.063907829,409.874731326,139.743900395
34,25,32,975.547222582,483.439566462,120.285783785
4,4,5,1081.90603397,986.953631252,135.702390844
5,5,6,1613.44233185,1128.71784982,131.834614099
6,6,7,446.274697417,1008.8867355,124.397547728
7,7,8,734.343102834,972.320874715,119.434444074
8,8,9,913.635352658,947.656426214,134.506894528
9,9,10,703.993764257,951.795705083,124.304454795
