pipe_id,node1,node2,length,diameter,roughness
1,1,2,92.6177737303,1043.06457946,133.900067591
10,10,11,864.2754627,689.710008214,126.406572261
11,11,12,1023.09559663,733.1935727,140.414113803
12,12,13,3585.07322144,634.246476074,137.934524988
13,10,14,757.444596485,390.292450061,132.162077313
14,14,15,542.022469376,426.287334114,132.534151678
15,15,16,512.772797737,289.050254541,132.879441954
16,17,16,2612.38311859,374.567936704,134.057888111
17,17,18,1648.11712418,499.016002544,136.894159096
18,18,19,900.103970143,656.484272202,135.823409883
19,19,3,349.849023951,650.392926537,120.978721076
2,2,3,1410.91704724,928.875897095,132.675251025
20,3,20,2466.07802956,1079.10050254,142.308945535
21,20,21,1568.02509144,465.508082131,117.928682817
22,21,22,504.640210663,319.319440699,140.140695859
23,20,23,2472.00068077,1093.10788546,129.893997798
24,23,24,1370.82587762,723.279106432,118.352673581
25,24,25,1144.57282477,752.488682367,122.896186037
26,26,25,948.819808266,516.872457137,135.181314939
27,27,26,294.041185799,274.875213595,123.335291647
28,16,27,833.918368563,305.809060625,140.655847182
29,23,28,1385.61467605,404.397818198,123.163281552
3,3,4,892.170904575,947.642298248,133.336343394
30,28,29,2130.95580831,391.980914676,138.134671572
31,29,30,1620.71823461,313.390183135,123.832470092
32,30,31,129.996445286,279.181706165,121.738029814
33,32,31,893.145670195,407.112168298,127.236985892
34,25,32,871.514493613,517.415797959,123.000550303
4,4,5,1015.05477266,1052.21299206,133.811101303
5,5,6,1482.47778643,1104.60550124,138.524974542
6,6,7,470.835907543,1087.07074923,124.315378769
7,7,8,972.52497433,1006.21532305,137.761625662
8,8,9,746.359635055,970.422985638,129.761615697
9,9,10,816.719137663,1084.96089772,117.605988301
