pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.614791894,1164.3673212,130.385717481
10,10,11,922.231702781,703.286767334,126.054657046
11,11,12,1134.01171531,761.097328798,149.07626351
12,12,13,3475.37509576,537.978489643,129.776333828
13,10,14,722.995679132,423.969094154,124.166595379
14,14,15,481.29758774,369.914997574,122.764170206
15,15,16,593.573320901,298.239714823,116.15515169
16,17,16,2973.0784448,406.896783749,129.358065581
17,17,18,1698.20228737,448.551390893,117.295107151
18,18,19,842.700364243,578.500232756,119.560933992
19,19,3,432.447926218,662.91375219,147.469026387
2,2,3,1471.6185441,997.546006018,147.759937196
20,3,20,2387.63701915,883.075933535,125.811577623
21,20,21,1542.9367882,579.392812956,139.779093834
22,21,22,490.36022336,278.297588978,131.5572161
23,20,23,2630.84424065,1085.35331878,119.924872634
24,23,24,1174.43930585,814.839782531,143.802741773
25,24,25,1395.93057894,665.53011617,113.454366827
26,26,25,857.820399642,510.174326525,115.511661616
27,27,26,329.806755026,350.203145486,138.594734533
28,16,27,723.140766832,317.248468553,134.78773668
29,23,28,1461.53608762,351.590656412,121.22965338
3,3,4,843.024261896,981.34305254,145.4450043
30,28,29,2065.38986967,405.691864863,146.310515705
31,29,30,1617.9384394,320.020839328,126.513745596
32,30,31,139.676837971,263.674746448,124.744658332
33,32,31,784.38400925,449.098301504,135.827711827
34,25,32,925.675892605,472.738153415,110.907337446
4,4,5,1262.96856423,1144.74608839,145.818624675
5,5,6,1423.91912141,1093.25151229,127.131354022
6,6,7,426.168193084,1141.00473585,116.801019469
7,7,8,799.947083929,1017.6078751,134.986473367
8,8,9,930.415722584,977.415594381,120.197348645
9,9,10,876.85438098,1077.59678595,147.192498457
