pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.542779219,1035.99222188,140.904058299
10,10,11,951.344048129,739.079275261,127.800771868
11,11,12,1172.56842833,732.288809629,120.540284196
12,12,13,3586.18928845,635.622327479,140.373036326
13,10,14,828.434928496,388.202470936,138.905013679
14,14,15,501.740220866,409.914220587,140.847026966
15,15,16,571.91728613,298.979990462,136.961366356
16,17,16,2631.43974333,394.582689604,129.25472949
17,17,18,1793.68584843,508.038054977,118.399110832
18,18,19,813.303995579,633.110522749,133.546693575
19,19,3,391.77054511,604.847296521,139.06561752
2,2,3,1343.28952957,1015.0941163,132.762953363
20,3,20,2257.5825459,1050.78236767,136.969876408
21,20,21,1493.10488306,482.844623201,136.015467584
22,21,22,521.060927956,310.376681235,124.796893093
23,20,23,2741.80852323,965.704538526,134.810681042
24,23,24,1178.79286374,790.643299191,133.486900594
25,24,25,1328.99263724,767.013096608,142.33530975
26,26,25,815.145302475,520.543856762,132.956465146
27,27,26,292.407825223,309.250800209,134.366161545
28,16,27,729.29532938,298.132085299,121.512147574
29,23,28,1506.50565714,403.987245368,120.165610489
3,3,4,879.33893745,978.456708805,127.07357334
30,28,29,1901.67934307,390.974785112,121.858035107
31,29,30,1567.48519756,311.422776753,136.714805903
32,30,31,147.124181478,307.089353262,126.548190117
33,32,31,844.119840086,397.62133638,128.761079792
34,25,32,951.561966649,489.808228119,126.951184057
4,4,5,1143.64939741,1013.04488761,119.246954138
5,5,6,1478.69581027,1055.7866014,126.521347921
6,6,7,430.690656457,1014.34601683,127.315031865
7,7,8,849.013880098,996.84052846,141.813904372
8,8,9,858.933388762,1033.06841639,136.565407798
9,9,10,771.708410783,1051.97634689,118.433007725
