pipe_id,node1,node2,length,diameter,roughness
1,1,2,100.324143615,951.22228337,124.548747964
10,10,11,995.223479606,843.905932142,124.94547112
11,11,12,1156.81795717,780.524433141,135.197729075
12,12,13,3594.46493411,604.730038627,129.269572569
13,10,14,772.792287925,386.233549686,127.783224685
14,14,15,482.789853151,373.627265927,125.291294247
15,15,16,549.172042224,310.107804736,132.415346973
16,17,16,2697.23659244,370.639724422,135.225036542
17,17,18,1747.86102377,486.651599998,123.933815963
18,18,19,789.662088883,524.434270581,126.078477071
19,19,3,395.825689134,673.985779889,123.874796794
2,2,3,1391.9020373,982.427249349,136.415141781
20,3,20,2221.21686668,965.097889466,128.415600921
21,20,21,1565.37598088,432.962338321,131.204206614
22,21,22,519.89786467,306.519783362,128.035970052
23,20,23,2718.89971385,1140.3919839,131.61428674
24,23,24,1247.30062346,685.160151997,136.002640509
25,24,25,1281.17218332,692.949646169,136.0579436
26,26,25,827.988064671,521.047014545,125.431485529
27,27,26,301.016719234,304.504782066,126.041388958
28,16,27,721.832073001,293.926455809,132.86379504
29,23,28,1526.5280615,445.562968692,128.510373407
3,3,4,897.519870108,1156.33820724,129.629748599
30,28,29,1948.89999621,352.473801263,131.756991211
31,29,30,1676.81862711,296.795150972,133.027740067
32,30,31,157.383340946,293.273704614,135.151172558
33,32,31,902.88839833,454.055140727,134.010891574
34,25,32,943.430905804,457.964310485,132.195043345
4,4,5,1168.91025694,1078.08873177,127.156716481
5,5,6,1407.22420487,1080.84741427,124.842872582
6,6,7,467.300964873,1056.50169469,133.827640338
7,7,8,856.835183543,1074.8730713,128.219722918
8,8,9,890.532865117,1093.97324958,124.83317163
9,9,10,786.528457121,1010.36322173,134.587424675
