pipe_id,node1,node2,length,diameter,roughness
1,1,2,104.440716665,980.396570012,137.089491976
10,10,11,936.742477252,766.136811715,130.751787267
11,11,12,1250.44723761,787.495729744,140.932061236
12,12,13,3641.2242796,549.473715202,138.591314266
13,10,14,784.562272438,400.874928482,132.922396381
14,14,15,476.616171767,419.482780248,136.411348835
15,15,16,555.317013953,329.710680348,138.263385112
16,17,16,2848.11997102,398.965302588,140.359388731
17,17,18,1723.70245328,536.465324713,138.311460439
18,18,19,784.016054663,661.644179758,136.767692868
19,19,3,416.687767016,665.870593476,128.34471438
2,2,3,1381.3800762,1088.36040421,124.519134
20,3,20,2157.60043498,948.952814034,119.82223281
21,20,21,1553.65908528,522.559531943,130.294378932
22,21,22,490.615823028,316.339858142,127.374944251
23,20,23,2765.49917345,979.61243108,138.441395771
24,23,24,1229.08490963,761.641549964,125.717397464
25,24,25,1247.2729873,835.403948993,140.396405912
26,26,25,888.089990545,515.483285296,126.036019035
27,27,26,292.418916205,301.751544733,134.853289901
28,16,27,764.480339236,282.064445511,126.432833715
29,23,28,1497.31086826,390.521370929,122.34077817
3,3,4,860.900684197,1098.30704607,122.685089756
30,28,29,1976.92946563,415.5336878,141.961722919
31,29,30,1572.92571335,291.346774808,133.298384113
32,30,31,143.917306498,290.272154041,137.127561869
33,32,31,850.509060575,429.964828369,137.221101662
34,25,32,910.048430878,501.65698702,122.481058796
4,4,5,1121.26634185,975.299904605,124.129958839
5,5,6,1499.55147181,1043.9138177,137.763615913
6,6,7,452.634340645,969.548094945,121.758920681
7,7,8,814.573932883,1000.1905539,137.019115243
8,8,9,865.620443119,1054.76499165,124.173634772
9,9,10,772.064348751,973.658190091,140.895641762
