pipe_id,node1,node2,length,diameter,roughness
1,1,2,96.3124288079,1063.99069129,129.882820087
10,10,11,894.24508877,672.192381065,136.892867254
11,11,12,1114.39667567,782.448332601,138.32512909
12,12,13,3704.79512781,523.645486837,138.60160518
13,10,14,807.689723634,362.373069475,128.354665883
14,14,15,498.987668656,423.494555158,126.873086657
15,15,16,562.790045321,281.995136774,128.862213191
16,17,16,2870.79586907,365.663361817,127.009372183
17,17,18,1820.4000756,558.893722106,137.589071755
18,18,19,818.457783898,599.478606281,129.116333926
19,19,3,408.940097433,575.481117439,122.543122441
2,2,3,1326.34726959,959.964930657,137.368865607
20,3,20,2090.97426917,1056.65884352,119.869104183
21,20,21,1429.2682942,490.34118904,127.814631511
22,21,22,543.327045716,282.981462712,136.932618899
23,20,23,2729.61847538,1097.62876635,117.065044818
24,23,24,1187.16589159,673.469982234,137.211058042
25,24,25,1252.50533511,788.59896679,139.516342806
26,26,25,848.199322256,481.945381809,129.772581441
27,27,26,297.04887309,341.68175298,138.019889888
28,16,27,805.060263794,316.149254401,137.176626469
29,23,28,1374.48623021,462.969556652,127.430210319
3,3,4,938.194563023,914.208995076,132.794857509
30,28,29,2145.63114911,362.852454372,134.861542444
31,29,30,1496.19557915,284.827821424,118.684854645
32,30,31,144.767923575,265.355297337,141.57525474
33,32,31,806.929003959,390.355779251,135.394431119
34,25,32,865.340573765,555.692797105,139.577349195
4,4,5,1144.56579752,1006.86204834,117.382122769
5,5,6,1569.01634283,1029.41094253,128.620874808
6,6,7,451.257817452,1037.66784433,118.974748635
7,7,8,918.639180018,1149.89690606,122.07389496
8,8,9,831.214933138,966.027661824,129.762987496
9,9,10,783.799234822,1028.53693861,140.945075542
