pipe_id,node1,node2,length,diameter,roughness
1,1,2,105.719103691,981.981272829,125.146996759
10,10,11,1006.19589332,612.492778609,142.293690845
11,11,12,1091.7540352,611.44456749,129.737009935
12,12,13,3419.50048563,583.532831682,129.475478978
13,10,14,841.09339477,472.418244694,133.741019137
14,14,15,539.884036281,357.530247843,131.908108151
15,15,16,527.031511141,360.767342012,135.116851079
16,17,16,2890.95273971,398.01485559,139.648968461
17,17,18,1740.69400896,584.039577239,136.267382088
18,18,19,765.757572763,531.912705299,128.440321094
19,19,3,401.303515726,537.78462213,133.612536248
2,2,3,1257.9191152,959.407173915,138.742936826
20,3,20,2292.61570804,1130.35631426,130.65116749
21,20,21,1638.41341642,548.553921271,139.218844129
22,21,22,542.964781146,262.273378629,122.715844939
23,20,23,2547.31391231,1050.44940394,142.236330706
24,23,24,1328.51662551,686.59221654,121.373399742
25,24,25,1400.23975984,844.853050465,135.757714414
26,26,25,794.186014007,556.450863971,132.103702183
27,27,26,309.810918061,343.835928793,138.675518224
28,16,27,813.691675395,334.07437898,131.31577411
29,23,28,1576.55654887,365.707222557,134.215437584
3,3,4,936.552380751,946.776143346,120.111635268
30,28,29,2051.50893958,355.240816081,123.638894245
31,29,30,1526.94693539,329.294773763,118.48469021
32,30,31,149.073211781,342.686135882,139.393805097
33,32,31,787.142681126,486.919772194,122.888988245
34,25,32,1025.14792176,577.090585223,133.594556258
4,4,5,1097.9081391,1085.96488509,127.117663556
5,5,6,1405.58674341,905.362588203,121.184013335
6,6,7,446.081808448,1123.31564872,135.17192905
7,7,8,828.791035256,1032.41809314,142.425918538
8,8,9,790.432244334,1027.85560893,130.852069276
9,9,10,841.506328454,1210.88831032,131.494653346
