pipe_id,node1,node2,length,diameter,roughness
1,1,2,100.48521765,1026.50404836,128.067766806
10,10,11,957.514263673,799.870855135,121.619569945
11,11,12,1172.22041527,757.291951218,121.793926893
12,12,13,3721.39455135,579.196141327,137.31497382
13,10,14,790.059211126,413.598834139,120.747629758
14,14,15,599.807147229,399.069275186,120.556766819
15,15,16,538.474946768,313.295219475,131.249987475
16,17,16,3092.91070766,415.366864744,120.32849772
17,17,18,1605.91558856,518.161097564,118.651612881
18,18,19,733.739631697,580.801405748,125.656864105
19,19,3,373.238247403,633.442331048,132.532493232
2,2,3,1389.64453663,1065.00973901,140.926657161
20,3,20,2192.83232886,1053.85288865,133.314965454
21,20,21,1723.66380389,516.028159548,136.166956291
22,21,22,418.479426125,302.712828889,133.099582246
23,20,23,2634.69520023,1013.39084092,123.44901463
24,23,24,1148.14567406,800.076727719,135.229878939
25,24,25,1042.591057,786.102948234,117.809881145
26,26,25,926.116494321,491.5431371,134.886756828
27,27,26,292.192702912,306.387694313,124.495855687
28,16,27,855.566865974,300.427170748,133.539134244
29,23,28,1266.8013671,386.896917894,124.734000472
3,3,4,940.830057893,1040.1716316,133.731745971
30,28,29,1677.9067004,392.990952758,125.786071854
31,29,30,1836.69093814,297.632545765,123.810848118
32,30,31,178.508450918,312.27225435,128.53037193
33,32,31,928.748879536,397.755892364,128.091060875
34,25,32,1029.42578309,519.006302178,137.067788472
4,4,5,1332.35954781,1056.68516894,118.886108756
5,5,6,1160.87267084,1008.50123423,130.191426552
6,6,7,533.358344379,987.896349531,123.711410015
7,7,8,922.374829765,1023.94709903,125.269710319
8,8,9,831.894632686,971.864210249,120.420497332
9,9,10,818.716734685,1062.06995806,120.099990857
