pipe_id,node1,node2,length,diameter,roughness
1,1,2,104.116928879,1098.92656219,138.655510688
10,10,11,920.776398866,758.449559733,137.729336091
11,11,12,1255.69941756,799.926545142,135.09710764
12,12,13,3548.75712116,600.452287067,138.356159151
13,10,14,827.770452139,444.290493631,131.081162378
14,14,15,497.690619324,377.313259194,135.496040383
15,15,16,556.122688949,291.576756679,124.240412041
16,17,16,2862.47502247,432.291992305,126.754448433
17,17,18,1699.56749088,513.134029077,132.398319206
18,18,19,826.92067489,614.671021611,137.900139009
19,19,3,405.444936328,617.781534532,125.409863257
2,2,3,1375.87377226,1068.97442368,119.992983563
20,3,20,2281.5120805,1080.44405051,123.124866382
21,20,21,1440.36535559,555.721397897,135.340137981
22,21,22,497.400647731,286.954886808,142.736505549
23,20,23,2603.06675998,971.675878149,119.936026759
24,23,24,1235.29161915,722.299563527,141.042620756
25,24,25,1309.56787352,826.440651183,132.419146606
26,26,25,836.301024088,550.330873864,126.052199431
27,27,26,287.309904565,276.223127964,121.762252934
28,16,27,754.621414674,308.555138934,139.899534787
29,23,28,1554.82754191,420.545200079,127.431132085
3,3,4,895.641700434,1056.31791855,130.221269464
30,28,29,2007.77239798,391.14834912,132.907631458
31,29,30,1664.68543673,295.45671978,135.352916069
32,30,31,150.379498798,332.117994619,135.880398072
33,32,31,881.403218638,421.126543976,119.953441009
34,25,32,980.157526283,518.34142162,135.077699512
4,4,5,1130.70603217,1078.61975865,128.584568955
5,5,6,1497.75355205,1080.58255785,136.80660673
6,6,7,464.522124911,1089.43284882,118.310342275
7,7,8,822.39441274,1117.55260455,134.373397551
8,8,9,878.773513687,966.839404653,133.941769083
9,9,10,792.143142058,1094.14558934,130.225767565
