pipe_id,node1,node2,length,diameter,roughness
1,1,2,89.3328433507,973.687333456,134.3288547
10,10,11,986.10298093,757.260993794,131.748118458
11,11,12,1094.46748977,733.052878879,132.867143257
12,12,13,3671.70442724,602.704692587,132.661697401
13,10,14,902.165127674,400.94094404,129.426844435
14,14,15,545.550888148,396.568052817,126.260174645
15,15,16,471.621306054,305.252125201,132.746419042
16,17,16,2948.55509484,398.521940332,135.722246994
17,17,18,1754.12484946,521.979067913,126.704593483
18,18,19,870.589405303,639.736030159,131.742158305
19,19,3,352.366903026,625.602153027,133.177585801
2,2,3,1287.38834079,1037.0349131,129.150277038
20,3,20,2087.3912341,976.34728106,134.772790473
21,20,21,1625.81306992,532.791623433,130.556082675
22,21,22,554.029192415,318.218010133,127.412552558
23,20,23,2401.24972797,1056.87602795,128.078045972
24,23,24,1108.94877862,741.918590553,127.841891213
25,24,25,1397.89836361,790.038417299,134.292203388
26,26,25,734.769422934,533.237032564,135.329751576
27,27,26,265.447175685,311.117695987,131.395187314
28,16,27,847.115614473,319.361715625,136.107873884
29,23,28,1375.19622241,423.143712912,129.604499944
3,3,4,1019.8198037,1037.70158447,130.34912831
30,28,29,2148.41376425,420.125883314,133.770331582
31,29,30,1712.92773535,311.185949081,134.727887977
32,30,31,128.787327753,305.923681218,123.741773012
33,32,31,792.816269475,415.331625965,126.12710089
34,25,32,1091.0981195,520.217107321,129.382131606
4,4,5,1232.61096685,986.065910012,133.930076937
5,5,6,1633.03559091,965.373856323,130.189173351
6,6,7,463.245665466,985.143553099,132.117501961
7,7,8,731.335178344,1061.19680028,129.848081753
8,8,9,750.49659057,999.867161319,126.765402399
9,9,10,742.528778038,1060.10794112,124.164883302
