pipe_id,node1,node2,length,diameter,roughness
1,1,2,86.8958247956,1047.9773855,123.767965811
10,10,11,1045.12761117,769.305621158,131.747477399
11,11,12,1160.34139742,763.789457757,126.42559313
12,12,13,3537.70074912,600.451924042,125.026697529
13,10,14,742.163523057,417.260007465,126.699973691
14,14,15,428.762203463,390.649698723,139.975503179
15,15,16,629.033504258,290.552036382,139.088347125
16,17,16,2401.53169937,406.716542344,145.988100951
17,17,18,1855.03129084,494.658995711,132.964732705
18,18,19,908.763587244,637.963076543,146.491398949
19,19,3,347.346117939,639.351206745,120.489311489
2,2,3,1508.60781446,981.809971406,137.190831864
20,3,20,2506.99316656,1021.5471203,126.985258736
21,20,21,1551.75074052,531.361049715,142.146373526
22,21,22,541.996522243,303.913394715,149.255469871
23,20,23,2476.63467266,973.164879773,146.799564197
24,23,24,1059.73959473,780.745969425,127.144156169
25,24,25,1138.32070675,731.074270243,143.336529627
26,26,25,952.215967842,495.590111898,128.022981917
27,27,26,294.789123605,316.891784502,122.48893186
28,16,27,727.275622229,309.872026631,129.750001849
29,23,28,1313.11177531,397.796113951,147.595341701
3,3,4,1034.84039495,965.517062501,141.637632493
30,28,29,2207.50012367,406.461178326,123.655003724
31,29,30,1466.36046404,292.834515296,130.713307274
32,30,31,132.991456835,295.250766395,136.389669459
33,32,31,877.656455559,421.033710861,111.542043754
34,25,32,1067.33387027,507.689761517,113.577768543
4,4,5,1183.18983542,1052.45422718,137.099001826
5,5,6,1297.21838169,1002.9499629,119.72865911
6,6,7,419.60095784,973.897592809,132.631813097
7,7,8,822.199966661,999.583126293,117.322829447
8,8,9,805.440513023,1000.38893963,133.987486756
9,9,10,822.600081658,1051.85811474,130.886616936
