pipe_id,node1,node2,length,diameter,roughness
1,1,2,86.0666466928,937.262297837,127.708503968
10,10,11,1022.4305633,801.287602726,119.466384754
11,11,12,1247.49447987,664.012494201,128.751526187
12,12,13,3028.25136907,562.832809534,122.865852331
13,10,14,724.359328915,380.056879558,131.235228055
14,14,15,506.201870567,457.213535496,126.153754966
15,15,16,576.669303275,278.055039159,135.217717363
16,17,16,2412.30013017,379.121793321,134.537226934
17,17,18,1650.13829514,500.415772545,141.239568862
18,18,19,806.430448789,549.040297676,138.522683851
19,19,3,455.247408214,668.505049605,135.105209972
2,2,3,1515.75525217,890.162450713,136.956775426
20,3,20,2391.84218528,1195.01310576,117.85817012
21,20,21,1651.94859501,535.403506587,139.964219158
22,21,22,554.034659682,264.871447951,135.147368797
23,20,23,2576.01369301,1092.39574682,141.249099263
24,23,24,1172.91077181,665.786903562,142.514551475
25,24,25,1409.58739727,823.997753138,136.73379578
26,26,25,758.853189586,547.389827454,120.451564602
27,27,26,305.820243578,363.921804974,132.929440762
28,16,27,825.747486253,314.66627152,135.464452503
29,23,28,1471.85902289,349.246285206,126.37702039
3,3,4,793.501950807,831.175530769,129.773324808
30,28,29,2011.58989017,391.740496222,128.251151552
31,29,30,1731.13837665,310.294556459,140.586232057
32,30,31,154.680452443,345.998314865,121.887301753
33,32,31,774.233222477,396.43494955,141.439758815
34,25,32,975.34000296,424.216532121,142.981781743
4,4,5,1227.47263911,1013.38430937,131.993771819
5,5,6,1503.92377848,1051.94143932,123.815295384
6,6,7,481.689825431,866.605656168,119.673050723
7,7,8,816.569320548,1203.9557962,136.723013657
8,8,9,874.121305569,829.147083382,130.886024209
9,9,10,835.074852277,1052.98616784,140.66231438
