pipe_id,node1,node2,length,diameter,roughness
1,1,2,96.7154060947,939.862758974,121.348548933
10,10,11,995.571533789,786.548727466,130.060111386
11,11,12,1142.75812259,790.56634181,127.206574526
12,12,13,3565.3775938,664.504437783,129.092528625
13,10,14,832.500471734,436.384946207,136.280561986
14,14,15,498.907810411,416.395059722,124.082887436
15,15,16,534.670998078,288.368832664,131.031320101
16,17,16,2730.45969717,403.150105595,129.508924531
17,17,18,1811.92126668,486.908982933,131.272524828
18,18,19,779.57141668,667.093149538,121.31079112
19,19,3,400.947010892,644.210084373,123.236344241
2,2,3,1296.14210201,1067.16392544,133.312087932
20,3,20,2294.91327698,1094.07779054,140.038178624
21,20,21,1451.28369765,475.449331098,132.771013829
22,21,22,505.995693028,296.943768512,139.41005286
23,20,23,2619.39448832,972.348705727,123.121503365
24,23,24,1187.21083632,815.181413923,137.00700738
25,24,25,1352.14295786,703.795677066,140.294245884
26,26,25,889.975198363,491.836390206,140.917375129
27,27,26,313.178454776,286.907994848,120.606211108
28,16,27,738.901165842,303.319181029,133.407524639
29,23,28,1538.21598699,438.535490894,127.360583977
3,3,4,864.811839715,1089.52678521,136.627048154
30,28,29,2081.01301916,425.194527479,138.666445348
31,29,30,1615.18291697,315.429846214,141.380993385
32,30,31,149.328777039,309.28680687,135.817701122
33,32,31,851.690325905,369.372022007,139.971286178
34,25,32,948.679691075,529.72205688,131.055191089
4,4,5,1133.72687127,1020.2304006,142.27038441
5,5,6,1482.86487192,1030.91110654,134.100828497
6,6,7,447.791468835,1090.51823057,121.55159824
7,7,8,814.645152556,1043.6030104,120.949074808
8,8,9,821.315451903,923.71281335,121.687752778
9,9,10,822.914892582,1003.98523009,140.138860741
