pipe_id,node1,node2,length,diameter,roughness
1,1,2,103.828820568,1025.95480268,119.018416365
10,10,11,977.42293524,787.884566717,111.746856597
11,11,12,1279.27828769,738.493953438,139.808197563
12,12,13,3235.25942791,596.617481784,110.997603985
13,10,14,869.24141062,407.316573357,122.293137368
14,14,15,477.394200368,399.221066249,121.568603175
15,15,16,502.621025738,296.033168805,146.799984452
16,17,16,2546.33352459,417.793854771,115.088294033
17,17,18,1886.25144204,528.297652193,114.568991499
18,18,19,750.213068167,628.703327168,143.29940629
19,19,3,368.354709298,620.64807324,125.985933068
2,2,3,1217.83720184,969.338373394,146.004985848
20,3,20,2417.890413,1036.80927999,136.317696573
21,20,21,1576.99532987,515.166743818,113.531307041
22,21,22,477.414012248,290.077893393,138.553644863
23,20,23,2523.28908215,1004.56428391,122.509893497
24,23,24,1146.48933481,781.764666474,117.622064082
25,24,25,1368.17232574,737.807672562,127.695924854
26,26,25,897.193621539,500.833476766,132.555880314
27,27,26,294.010599898,294.560858651,148.901968916
28,16,27,778.156223254,301.30129687,131.096941819
29,23,28,1370.11784957,420.837931065,139.097702706
3,3,4,860.642145825,989.329642697,145.63418928
30,28,29,2053.62662071,413.468559481,137.722928188
31,29,30,1639.57989087,318.394458903,131.78200142
32,30,31,139.766517198,318.144544942,125.944404425
33,32,31,875.042573629,397.187189113,140.92039806
34,25,32,982.194842706,531.822583812,125.509526491
4,4,5,1090.868432,1040.12633137,149.494018415
5,5,6,1507.11274213,1065.98660746,126.94927849
6,6,7,424.096191883,998.731749163,145.625884879
7,7,8,840.569112653,1051.68025592,114.160780435
8,8,9,904.788696148,1041.98111913,112.650699404
9,9,10,723.393418995,989.661127263,133.542632874
