pipe_id,node1,node2,length,diameter,roughness
1,1,2,103.144227228,969.912487186,127.703220063
10,10,11,939.912801609,731.744317578,131.046197231
11,11,12,1180.82481649,771.882704858,136.458564918
12,12,13,3663.94297026,589.739446887,133.598455017
13,10,14,799.513331343,397.944631557,142.468739265
14,14,15,497.915700681,424.000152526,137.022807446
15,15,16,530.741069053,318.267163027,121.055830694
16,17,16,2844.6265213,419.448779049,126.234726098
17,17,18,1805.45201322,518.863847058,119.620765576
18,18,19,803.129487848,593.267993684,123.202632621
19,19,3,394.403923901,592.885936535,131.650332239
2,2,3,1346.55393496,978.570627528,129.170570218
20,3,20,2299.03360962,1040.19547693,136.070877755
21,20,21,1569.80677214,511.598184634,124.320216658
22,21,22,485.093622082,318.425036022,117.191793037
23,20,23,2768.58711344,1056.24508254,142.433230197
24,23,24,1184.49446116,780.242045665,137.609859696
25,24,25,1323.44959113,767.122301901,133.634403622
26,26,25,842.975164421,486.717196219,124.552792047
27,27,26,309.883850994,311.410112414,128.105735079
28,16,27,784.384105852,293.724403003,141.472213253
29,23,28,1569.5958903,387.086044281,134.078198236
3,3,4,931.30769301,1049.34841795,134.006696391
30,28,29,2004.38644495,391.380624692,129.727997873
31,29,30,1534.04516075,297.607169909,137.179078866
32,30,31,156.713231717,301.975265616,133.734009797
33,32,31,834.987835651,420.141593376,138.631379663
34,25,32,983.66700909,516.453048938,121.267541514
4,4,5,1163.91493284,1043.9443421,142.981701411
5,5,6,1377.83892125,1058.87927979,119.019849823
6,6,7,460.365015103,997.49184736,119.519657243
7,7,8,881.869271335,971.652013292,119.465921115
8,8,9,819.872542958,1047.19521864,127.18978965
9,9,10,822.059111965,1039.64791038,124.236868211
