pipe_id,node1,node2,length,diameter,roughness
1,1,2,104.032823834,990.689928672,132.142346886
10,10,11,990.36390413,635.018914936,126.116726
11,11,12,1099.07260271,803.954274809,126.162115046
12,12,13,3665.40450036,508.959985137,130.123900837
13,10,14,793.154241834,453.467582385,134.026227347
14,14,15,539.375069375,410.075672964,132.595094395
15,15,16,548.301675673,310.943675403,127.004652986
16,17,16,2505.20486192,335.653487456,129.258145333
17,17,18,1590.14892161,476.560883338,134.745526163
18,18,19,730.375759248,489.746155057,127.761893552
19,19,3,382.014990924,593.245989167,132.39574309
2,2,3,1416.8716889,1073.91011421,124.671638664
20,3,20,2256.61206031,1018.29551566,131.902341184
21,20,21,1623.90312411,583.73363217,126.673755521
22,21,22,516.139243945,363.580727737,131.897420051
23,20,23,2516.34957265,1033.73226546,124.258483742
24,23,24,1181.67244134,813.316049642,135.675065611
25,24,25,1279.76166823,907.893179208,128.978703076
26,26,25,921.313323055,474.227135692,127.938326633
27,27,26,278.658087636,356.123946243,134.825089954
28,16,27,780.71639919,317.951941162,130.15341667
29,23,28,1583.20816699,394.342323429,125.131362702
3,3,4,876.501543036,1059.95115173,128.121350204
30,28,29,2094.32103771,379.865392342,127.587943052
31,29,30,1547.80769271,287.317232974,129.225247546
32,30,31,152.080636188,339.503232712,129.922408181
33,32,31,876.06150386,416.741671466,125.428898442
34,25,32,998.432129164,410.866148629,133.43145144
4,4,5,1252.52866689,1091.15402075,134.659965
5,5,6,1387.80879736,1201.83883815,124.571938277
6,6,7,423.772875424,1124.38907576,123.604306244
7,7,8,934.573453172,836.026813727,135.523730958
8,8,9,833.542242212,1149.85989258,135.747045366
9,9,10,802.977092736,865.253283673,125.149557465
