pipe_id,node1,node2,length,diameter,roughness
1,1,2,106.863356236,1037.17315806,113.183338985
10,10,11,967.483959649,660.072321626,149.824107142
11,11,12,1208.84027927,762.865915511,114.907650811
12,12,13,3478.07135454,628.668888405,144.760250697
13,10,14,812.005828954,400.788556004,125.207634827
14,14,15,544.558614542,386.259483642,105.580777306
15,15,16,582.316050228,280.117151538,154.613319733
16,17,16,2489.62318257,447.750185824,105.404503438
17,17,18,1577.93735357,446.525880638,106.280491817
18,18,19,856.446345193,657.487885365,110.89485733
19,19,3,406.345056687,546.80629002,155.99994496
2,2,3,1298.8946376,1005.04015888,149.376379157
20,3,20,2213.25933002,898.962435411,136.181237153
21,20,21,1572.48170329,492.106613988,155.55684968
22,21,22,511.589582706,308.160087059,151.759616717
23,20,23,2534.86829604,940.735027395,125.583443272
24,23,24,1331.22908841,858.94696787,148.040145521
25,24,25,1318.10958924,869.494697318,111.738076004
26,26,25,789.724154488,482.464345362,148.148187725
27,27,26,310.245181505,347.331509606,126.520548061
28,16,27,707.791937835,334.923642413,112.996212008
29,23,28,1539.83293372,466.593095728,129.5869731
3,3,4,904.455523256,925.260114548,108.871406288
30,28,29,1871.07207563,368.779136138,129.774265259
31,29,30,1642.75909071,336.1633145,145.735766264
32,30,31,140.765559598,273.39664864,140.014473752
33,32,31,788.915487692,401.600129328,110.382547752
34,25,32,973.805063186,583.936999549,154.032192597
4,4,5,1124.92414912,994.202959438,121.54303368
5,5,6,1467.33309887,903.437824536,139.016673595
6,6,7,458.368450106,1136.88215793,117.426614186
7,7,8,820.619834067,1106.79375725,107.289578854
8,8,9,812.767361833,864.111127194,136.660049213
9,9,10,757.896960565,1092.63744737,153.448902669
