pipe_id,node1,node2,length,diameter,roughness
1,1,2,101.97907937,1047.56102614,139.773800462
10,10,11,903.735651947,771.559729517,119.777282968
11,11,12,1122.77707898,761.089477628,142.434325862
12,12,13,3287.12169314,571.294627252,134.112725692
13,10,14,810.135776953,415.193306124,136.123248961
14,14,15,450.833650108,434.722928926,142.716561286
15,15,16,509.114399565,298.507423655,127.322094907
16,17,16,2921.47719826,445.983522187,119.60698898
17,17,18,1622.04173375,533.193228793,128.141237266
18,18,19,859.383128727,655.706178536,118.348045002
19,19,3,382.388023317,601.5195002,120.273041846
2,2,3,1413.72673021,967.325742105,126.376656522
20,3,20,2050.09552013,964.077143186,141.855462588
21,20,21,1572.79285683,496.019172911,142.880838259
22,21,22,456.547929891,274.489454025,126.658727351
23,20,23,2661.79892101,1103.78089931,120.447642745
24,23,24,1185.06652522,689.437549652,129.120732216
25,24,25,1212.63585225,760.333055398,133.070585054
26,26,25,897.521418348,494.091228084,118.621698004
27,27,26,279.171833498,320.60851404,126.468452204
28,16,27,701.30830461,295.75197028,128.237362132
29,23,28,1649.8492369,434.372561029,142.051349563
3,3,4,977.307363948,994.556425459,119.6962782
30,28,29,2039.5690738,445.800854998,135.599638817
31,29,30,1758.80389755,326.409043111,137.236780064
32,30,31,157.597881408,274.782163349,121.565892748
33,32,31,808.062840366,422.809603969,132.798031832
34,25,32,881.222049589,490.35617589,142.476218027
4,4,5,1085.19764539,968.725205015,126.025990921
5,5,6,1521.85835549,987.389949923,132.283136994
6,6,7,435.485164968,994.210871212,130.2474923
7,7,8,854.991957073,1088.87304474,127.026093973
8,8,9,778.255799456,1075.33035742,131.972361691
9,9,10,835.550770693,1069.07804399,120.234616868
