pipe_id,node1,node2,length,diameter,roughness
1,1,2,101.025357034,1098.3331108,127.735606885
10,10,11,781.536315788,673.505754019,142.564604276
11,11,12,1418.29700901,829.078370906,135.122778527
12,12,13,3366.47853118,572.451453795,135.03933718
13,10,14,698.521630885,387.531206376,145.605857879
14,14,15,428.773261223,386.364027099,141.506019431
15,15,16,453.705544382,299.687495066,146.826138164
16,17,16,2850.86151116,421.8453843,149.395585932
17,17,18,2093.18367446,516.176500478,153.427533569
18,18,19,858.738075664,670.233472739,132.629315654
19,19,3,473.84158275,571.567445874,127.519328074
2,2,3,1357.0802907,1024.35517641,106.15274509
20,3,20,2029.29939355,1073.54052468,143.531987839
21,20,21,1593.23495339,501.253802289,124.0818936
22,21,22,466.738998341,319.594200717,113.538191946
23,20,23,2126.93541176,887.543993395,104.095905093
24,23,24,1006.19764533,848.164730605,115.979482242
25,24,25,1498.65605835,704.783292534,134.786015097
26,26,25,788.583734456,445.498487033,132.765949242
27,27,26,329.30714581,341.707411999,140.155241294
28,16,27,815.386765169,270.858170327,107.736121871
29,23,28,1579.93234461,462.961560982,150.399374552
3,3,4,755.820004823,878.67233559,107.659526474
30,28,29,2236.86189959,458.914931036,134.823032473
31,29,30,1406.11555418,312.088226496,123.695300088
32,30,31,129.229775205,301.264023613,108.548676718
33,32,31,953.617267329,401.585164269,144.162417776
34,25,32,891.911768575,517.727508586,118.162635455
4,4,5,987.722497842,904.508413139,144.119164943
5,5,6,1269.03960822,1065.80893662,112.305527439
6,6,7,497.93618816,1162.326075,116.701614225
7,7,8,915.008184073,1086.67292556,116.875500545
8,8,9,745.70502805,886.740662561,117.804440175
9,9,10,903.509072079,983.982446499,108.995039599
