pipe_id,node1,node2,length,diameter,roughness
1,1,2,91.4978956417,987.947662488,133.063692294
10,10,11,1002.89202927,788.352923191,134.259029377
11,11,12,1292.36809177,747.010625531,121.887143574
12,12,13,3464.55393871,582.149652975,125.865201579
13,10,14,744.491718577,383.549349078,138.326960925
14,14,15,456.583714007,384.912174251,121.965218515
15,15,16,552.531079542,275.612629377,138.117912132
16,17,16,2632.121945,417.435554866,131.95478618
17,17,18,1721.10077155,503.172412661,125.600342566
18,18,19,788.931460344,563.335109255,131.902197335
19,19,3,436.047032714,601.687863641,137.063820459
2,2,3,1419.92057417,1018.71880847,135.034159281
20,3,20,1997.33968255,916.93959075,141.521734161
21,20,21,1512.8367306,539.656335038,121.864455931
22,21,22,490.790112705,277.794532948,128.193399117
23,20,23,2772.88929995,1065.24478031,122.391932345
24,23,24,1163.83093976,712.503213742,134.227268355
25,24,25,1401.34155806,735.958111983,123.442701514
26,26,25,790.313335145,481.715949222,140.516945199
27,27,26,285.955575243,298.494531056,126.841245393
28,16,27,746.835360618,287.242293276,128.942578273
29,23,28,1373.15856109,402.018499442,124.055899278
3,3,4,914.135672033,1041.4339388,127.788631859
30,28,29,2189.30470066,388.921507573,139.937675378
31,29,30,1704.77903015,316.743389156,136.014133223
32,30,31,154.150388907,333.027150326,122.794216094
33,32,31,785.72561078,431.057172831,137.172186239
34,25,32,993.883033156,541.699791036,132.766976893
4,4,5,1038.4215997,990.502010501,121.287937694
5,5,6,1590.51644258,976.038871652,121.478931061
6,6,7,453.527436597,1103.58323754,141.001817054
7,7,8,838.028112181,995.170561106,132.340573742
8,8,9,934.848243293,1087.74973835,133.330281182
9,9,10,857.037527208,1020.24775521,135.358824723
