pipe_id,node1,node2,length,diameter,roughness
1,1,2,92.9061616673,1030.39480242,130.222349198
10,10,11,857.053945629,841.726800131,119.325647094
11,11,12,1173.77960781,758.160684749,127.639816253
12,12,13,3459.71285658,689.304141207,142.309352612
13,10,14,714.898755887,388.265419331,123.575889231
14,14,15,439.649837925,371.677427984,124.075125064
15,15,16,475.697095869,312.787265578,124.60532846
16,17,16,3133.54491397,416.930650338,142.276653049
17,17,18,1513.79071008,487.558540003,140.492026681
18,18,19,890.712108554,683.80413313,122.318927427
19,19,3,362.731406774,590.548643159,140.536898927
2,2,3,1163.92590825,916.128805802,133.139777802
20,3,20,2141.09758009,1054.71562908,134.70257863
21,20,21,1516.20783226,448.858099284,125.58481542
22,21,22,567.663568975,320.075786062,141.47578663
23,20,23,2605.52016629,971.267097373,141.914931459
24,23,24,1355.54239312,839.79126354,123.933214526
25,24,25,1292.40498194,830.61308646,136.787328659
26,26,25,919.598544154,518.673061342,121.068415452
27,27,26,302.648585647,306.37385062,131.085172912
28,16,27,769.998268817,333.798438119,127.39453004
29,23,28,1602.30718961,396.195533372,123.696996141
3,3,4,974.525189144,1136.73048231,136.503891439
30,28,29,2048.30437044,351.643804518,132.114628502
31,29,30,1476.3624192,286.598431223,118.314003937
32,30,31,170.380975261,322.830319116,139.972693445
33,32,31,798.962154438,447.614072729,142.124086137
34,25,32,1075.03491781,479.109199013,124.781414225
4,4,5,1027.11921499,977.519250707,136.194886651
5,5,6,1484.31950002,900.229473733,132.719014095
6,6,7,395.607021174,1018.3946401,122.412809617
7,7,8,955.345900512,935.938879428,126.062491308
8,8,9,756.913648027,918.553952882,129.132153902
9,9,10,919.806558842,1016.44746001,140.459603949
