pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.054242393,912.369859226,117.61595425
10,10,11,1021.75983849,818.669922398,118.721487159
11,11,12,1334.60574986,864.762222002,137.616466533
12,12,13,3858.97179907,648.101460365,132.201784694
13,10,14,731.070180708,379.689437713,132.810297863
14,14,15,525.168445721,370.55997399,130.987104742
15,15,16,657.394491116,305.034443276,131.331232568
16,17,16,2928.6269569,424.381521451,139.140844084
17,17,18,1597.02096176,487.222247258,148.669879301
18,18,19,937.065773059,677.957433068,147.306291241
19,19,3,399.516962362,562.685094353,130.044364076
2,2,3,1428.58323931,1050.54790866,112.528349471
20,3,20,1772.51657753,925.721333116,120.568245481
21,20,21,1272.22086245,461.425954678,146.996316205
22,21,22,525.200238111,288.610040531,130.497340072
23,20,23,3152.17970378,1085.57965746,129.087229343
24,23,24,1121.408738,864.751982204,123.074348954
25,24,25,1496.53758429,739.222643655,121.749749165
26,26,25,815.102472634,490.354431865,138.772005886
27,27,26,249.588660621,334.321811483,130.287178118
28,16,27,854.011510876,281.454010694,140.351376847
29,23,28,1491.37926481,370.624160006,143.281897402
3,3,4,989.163754845,945.260891502,117.625026203
30,28,29,2164.64405778,461.430389149,133.992469657
31,29,30,1463.07991523,333.07087944,149.235594554
32,30,31,122.419512314,346.310831291,139.793968851
33,32,31,730.154855631,444.518448327,136.187135922
34,25,32,1091.79260123,490.876773538,142.124602314
4,4,5,1239.71083352,923.477426895,138.725004191
5,5,6,1281.57996992,1059.35846134,127.456559535
6,6,7,463.178163728,891.440183489,147.173831196
7,7,8,724.568516528,950.625572161,133.192880857
8,8,9,993.950696783,964.987686213,142.655878774
9,9,10,774.395147597,893.82680093,123.912584575
