pipe_id,node1,node2,length,diameter,roughness
1,1,2,104.769303365,956.796654649,143.522171464
10,10,11,1024.71093956,829.379487076,143.702933889
11,11,12,1249.64166714,722.641093323,133.273846265
12,12,13,3619.94593325,601.881454143,138.71347881
13,10,14,738.729261942,387.707218634,136.056187557
14,14,15,458.756745044,415.819161755,113.922862022
15,15,16,509.367350143,277.699571527,135.22229623
16,17,16,2868.12759282,398.467872594,148.802599091
17,17,18,1804.91619075,492.560629886,135.154588378
18,18,19,764.868714988,653.311338979,128.591209901
19,19,3,430.355232826,647.739645544,120.259614453
2,2,3,1426.6856351,934.010525152,122.201961993
20,3,20,2013.96730389,923.833999059,114.803303626
21,20,21,1632.21247278,486.735536312,118.525197158
22,21,22,515.450950232,303.178436216,118.869987803
23,20,23,2452.70141209,1000.05013759,116.207477582
24,23,24,1150.83984922,700.373815427,146.562101022
25,24,25,1318.80979522,797.483086384,116.143864004
26,26,25,908.578564687,481.445531382,148.634162024
27,27,26,317.479668269,281.81990349,121.979255417
28,16,27,745.316435794,326.69293104,148.186966101
29,23,28,1365.6561867,414.520372489,129.236643384
3,3,4,953.543798971,924.198372555,146.051580398
30,28,29,1836.10113092,423.804461593,138.720784807
31,29,30,1617.77104603,280.288891087,119.161750654
32,30,31,152.786616927,316.123892323,138.388137265
33,32,31,863.006296154,378.650936001,143.110276798
34,25,32,928.820697386,517.295008996,122.27560464
4,4,5,1062.4403879,945.160598334,135.94496209
5,5,6,1527.96714379,935.300285979,117.795050371
6,6,7,446.312876217,1063.35141187,132.826324735
7,7,8,779.808786974,946.226781573,113.834538969
8,8,9,807.167249879,951.902750181,136.466101425
9,9,10,749.499281792,1024.47563817,149.280189948
