pipe_id,node1,node2,length,diameter,roughness
1,1,2,109.188200087,1133.97290866,132.463765252
10,10,11,988.233085563,783.207335345,138.031111068
11,11,12,1187.208057,771.00467224,136.758050824
12,12,13,3360.00761984,642.398352923,121.689844314
13,10,14,876.472794113,435.574609999,128.863476555
14,14,15,545.444357076,367.083594549,131.743431406
15,15,16,531.740796917,327.433673572,135.57400766
16,17,16,2659.58566267,423.961240213,130.557117103
17,17,18,1753.53072769,491.842668853,135.920949771
18,18,19,771.587585862,695.574956187,121.95874224
19,19,3,429.970826895,671.104844048,130.552067891
2,2,3,1237.28255366,863.831198034,119.778938246
20,3,20,2145.42218616,1037.29846453,135.7744413
21,20,21,1381.11661403,488.290996076,131.346245662
22,21,22,452.859821298,279.38991913,118.281117223
23,20,23,2878.64787647,864.312223593,134.624676622
24,23,24,1140.37089969,874.523681423,118.862547775
25,24,25,1213.88439861,748.132332692,132.691318828
26,26,25,918.663899045,576.738362881,125.376023981
27,27,26,312.341530014,341.874122813,134.077590412
28,16,27,701.47179096,302.037963103,128.07349677
29,23,28,1465.38162735,442.654152649,130.693117333
3,3,4,952.05418614,946.007641766,135.863006549
30,28,29,2094.24602358,377.65373689,139.434886361
31,29,30,1667.13462419,265.251071634,137.140464835
32,30,31,150.951426022,264.048888259,127.493740347
33,32,31,845.63779248,443.155695919,132.972368316
34,25,32,921.744773189,463.201411225,133.136111305
4,4,5,1260.71191926,983.742925103,119.484028954
5,5,6,1397.62453125,1081.40546419,132.415698437
6,6,7,483.790380067,865.890581102,121.356573092
7,7,8,765.028876434,1154.35385591,133.587223119
8,8,9,824.012580242,1129.86077026,131.230824445
9,9,10,841.182464212,1005.34007616,122.340653326
