pipe_id,node1,node2,length,diameter,roughness
1,1,2,97.8345711918,1072.78655517,142.520260129
10,10,11,902.904417691,724.922664669,126.683017909
11,11,12,1148.90904478,874.700551439,122.143837471
12,12,13,3583.79776838,618.586903467,141.100806958
13,10,14,740.269314876,384.275190099,142.543067496
14,14,15,478.212517723,467.11148115,129.246232301
15,15,16,628.292751039,282.605749202,126.040876971
16,17,16,3118.44938212,381.694612186,121.571393128
17,17,18,1667.41811165,460.856952803,134.224726757
18,18,19,764.456042484,700.205572289,132.18438075
19,19,3,376.262912198,699.456706745,120.746928137
2,2,3,1390.01610757,1042.70835395,133.439567216
20,3,20,2391.23075805,865.948410793,125.721792158
21,20,21,1685.221892,491.39020551,136.872355995
22,21,22,431.678084825,268.836740182,140.410789802
23,20,23,2847.32361574,983.17303373,125.073021521
24,23,24,1114.43609837,747.35534275,137.030553118
25,24,25,1305.15343401,677.602047555,136.8689902
26,26,25,898.825884307,561.326420344,131.676325314
27,27,26,340.282170927,314.192180007,117.385788703
28,16,27,683.452802487,345.268393661,131.047431836
29,23,28,1466.49191407,406.48014476,136.779965162
3,3,4,991.738892028,894.63756265,140.140990314
30,28,29,1985.84650157,375.307427887,134.776606678
31,29,30,1637.24911592,266.643703792,126.962670968
32,30,31,130.149867812,300.329478803,142.328523132
33,32,31,827.500122092,438.402883641,123.292969244
34,25,32,878.639817532,582.448148239,137.525668116
4,4,5,1196.0127315,1120.56862619,131.6924795
5,5,6,1330.67971582,1115.83310746,121.762717174
6,6,7,405.908557499,1145.51191451,118.820216866
7,7,8,732.501092883,941.562010855,125.056021618
8,8,9,738.728035353,1101.93484133,142.408637996
9,9,10,703.854476793,1109.48751322,132.760481999
